date,game_id,home,away
2015-01-29,400586042,North Dakota,Weber State
2015-01-29,400586043,Sacramento State,Montana State
2015-01-29,400586044,Portland State,Montana
2015-01-29,400586229,Saint Peter's,Rider
2015-01-29,400586805,Cincinnati,UConn
2015-01-29,400586985,North Dakota State,Denver
2015-01-29,400586986,South Dakota,Purdue Fort Wayne
2015-01-29,400587161,Army,Boston University
2015-01-29,400587320,BYU,San Francisco
2015-01-29,400587321,Saint Mary's,Loyola Marymount
2015-01-29,400587322,Pacific,Pepperdine
2015-01-29,400587323,Gonzaga,Portland
2015-01-29,400587324,San Diego,Santa Clara
2015-01-29,400588747,North Florida,Kennesaw State
2015-01-29,400588748,Stetson,Northern Kentucky
2015-01-29,400588749,Florida Gulf Coast,Lipscomb
2015-01-29,400589190,Furman,East Tennessee State
2015-01-29,400589191,Mercer,Chattanooga
2015-01-29,400589192,UNC Greensboro,Wofford
2015-01-29,400589193,VMI,Western Carolina
2015-01-29,400589385,Liberty,High Point
2015-01-29,400590805,Grand Canyon,UMKC
2015-01-29,400590806,Utah Valley,Chicago State
2015-01-29,400591185,UMass,Dayton
2015-01-29,400591472,Charlotte,Florida Atlantic
2015-01-29,400591473,Old Dominion,Florida International
2015-01-29,400591474,Louisiana Tech,Western Kentucky
2015-01-29,400591475,Southern Miss,Marshall
2015-01-29,400591476,UTSA,Middle Tennessee
2015-01-29,400591477,UTEP,UAB
2015-01-29,400591722,St. Francis (PA),Bryant
2015-01-29,400591745,LIU Brooklyn,Central Connecticut
2015-01-29,400591764,Robert Morris,Fairleigh Dickinson
2015-01-29,400591799,St. Francis (BKN),Mt. St. Mary's
2015-01-29,400593286,USC,Colorado
2015-01-29,400593287,UCLA,Utah
2015-01-29,400593288,Washington State,California
2015-01-29,400595293,Georgia Southern,Appalachian State
2015-01-29,400595294,South Alabama,Louisiana
2015-01-29,400595295,Troy,UL Monroe
2015-01-29,400595490,Ohio State,Maryland
2015-01-29,400595967,UC Irvine,Cal Poly
2015-01-29,400595968,UC Davis,UC Santa Barbara
2015-01-29,400595969,CSU Northridge,Hawai'i
2015-01-29,400595970,CSU Fullerton,Long Beach State
2015-01-29,400596025,Wagner,Sacred Heart
2015-01-29,400596400,UT Martin,Eastern Illinois
2015-01-29,400596401,Belmont,Jacksonville State
2015-01-29,400596402,Tennessee State,Tennessee Tech
2015-01-29,400596403,SE Missouri St,SIU-Edwardsville
2015-01-29,400596404,Murray State,Eastern Kentucky
2015-01-29,400597360,Missouri,Kentucky
2015-01-29,400597759,Detroit Mercy,Youngstown St
2015-01-29,400597788,Milwaukee,UIC
2015-01-29,400597843,Towson,Charleston
2015-01-29,400599605,George Mason,Saint Louis
2015-01-29,400755857,Loyola (MD),Holy Cross
2015-01-29,400755862,Providence,DePaul
2015-01-29,400755871,Rutgers,Michigan State
