player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
CJ Felder,F,6,1,1,0,0,0,0,1,1,2,0,0,0,0,1,2,TRUE,2022-03-01,Vanderbilt,A
C. Castleton,F,32,6,16,0,0,7,8,2,6,8,1,1,0,0,0,19,TRUE,2022-03-01,Vanderbilt,A
M. Jones,G,29,5,9,3,7,0,0,0,1,1,1,0,0,1,0,13,TRUE,2022-03-01,Vanderbilt,A
T. Appleby,G,33,4,9,3,5,1,1,0,3,3,2,0,0,3,3,12,TRUE,2022-03-01,Vanderbilt,A
P. Fleming Jr.,G,33,5,10,2,4,4,4,1,3,4,6,3,2,2,2,16,TRUE,2022-03-01,Vanderbilt,A
T. Gatkek,F,8,3,3,0,0,0,0,1,0,1,2,0,0,0,2,6,FALSE,2022-03-01,Vanderbilt,A
K. Reeves,G,13,1,3,1,3,0,0,0,3,3,0,0,0,2,1,3,FALSE,2022-03-01,Vanderbilt,A
N. Lane,G,26,3,3,0,0,0,0,0,1,1,0,1,1,0,2,6,FALSE,2022-03-01,Vanderbilt,A
B. McKissic,G,20,2,4,1,2,0,1,0,0,0,1,1,0,0,1,5,FALSE,2022-03-01,Vanderbilt,A
TEAM,NA,NA,30,58,10,21,12,14,5,20,25,13,6,3,8,12,82,FALSE,2022-03-01,Vanderbilt,A
