player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Andreotti,F,31,3,9,0,0,2,2,6,12,18,0,0,0,2,3,8,TRUE,2012-01-14,North Dakota State,A
T. Gruis,C,36,5,12,0,0,5,8,2,5,7,3,0,1,2,4,15,TRUE,2012-01-14,North Dakota State,A
L. Krogman,G,31,1,9,0,6,3,5,0,3,3,1,1,0,2,0,5,TRUE,2012-01-14,North Dakota State,A
J. Boots,G,33,4,13,3,10,2,2,1,2,3,1,1,0,0,0,13,TRUE,2012-01-14,North Dakota State,A
C. Westbrook,G,27,3,12,1,1,1,2,1,1,2,1,0,0,1,0,8,TRUE,2012-01-14,North Dakota State,A
A. Saint-Gelais,F,9,1,1,1,1,0,0,0,3,3,0,0,0,1,0,3,FALSE,2012-01-14,North Dakota State,A
J. Bartling,C,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-01-14,North Dakota State,A
S. Tecker,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2012-01-14,North Dakota State,A
N. Hilliard,G,16,1,3,0,1,2,2,0,1,1,1,1,0,1,1,4,FALSE,2012-01-14,North Dakota State,A
B. Bos,G,13,1,1,1,1,0,0,0,2,2,0,0,0,3,0,3,FALSE,2012-01-14,North Dakota State,A
TEAM,NA,NA,19,61,6,20,15,21,10,29,39,7,3,1,12,9,59,FALSE,2012-01-14,North Dakota State,A
