player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. Friday,F,33,3,7,0,0,5,7,1,3,4,3,0,0,1,2,11,TRUE,2010-01-23,UNC Greensboro,A
A. King,C,24,3,7,1,3,0,0,2,4,6,2,0,0,1,1,7,TRUE,2010-01-23,UNC Greensboro,A
J. Davis,G,35,2,7,2,5,4,5,0,4,4,3,0,0,2,3,10,TRUE,2010-01-23,UNC Greensboro,A
J. Merritt,G,24,4,4,1,1,0,1,0,2,2,0,1,0,3,5,9,TRUE,2010-01-23,UNC Greensboro,A
T. Montgomery,G,35,6,10,1,4,5,8,0,3,3,3,4,0,2,0,18,TRUE,2010-01-23,UNC Greensboro,A
J. Peterson,F,8,2,3,1,1,0,0,0,1,1,0,0,0,0,2,5,FALSE,2010-01-23,UNC Greensboro,A
M. Friday,C,16,2,2,0,0,0,0,0,2,2,2,1,0,0,3,4,FALSE,2010-01-23,UNC Greensboro,A
K. Johnson,G,12,2,2,1,1,0,0,0,0,0,0,0,0,3,3,5,FALSE,2010-01-23,UNC Greensboro,A
G. Bermudez,G,10,0,1,0,1,1,2,0,0,0,2,0,0,0,0,1,FALSE,2010-01-23,UNC Greensboro,A
J. Bedwell,G,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2010-01-23,UNC Greensboro,A
TEAM,NA,NA,24,44,7,16,15,23,3,21,24,15,6,0,13,19,70,FALSE,2010-01-23,UNC Greensboro,A
