player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Thomas,F,26,2,4,0,0,2,3,1,4,5,0,0,4,1,2,6,TRUE,2014-01-16,Louisiana Tech,H
T. Drye,F,31,0,5,0,2,4,4,0,7,7,1,0,0,1,4,4,TRUE,2014-01-16,Louisiana Tech,H
J. Hook,G,21,2,8,0,2,4,6,0,4,4,0,0,0,1,1,8,TRUE,2014-01-16,Louisiana Tech,H
L. Dabney,G,31,2,8,0,2,7,7,0,3,3,2,1,0,5,3,11,TRUE,2014-01-16,Louisiana Tech,H
J. Stark,G,35,3,11,0,3,1,2,1,1,2,1,2,0,5,0,7,TRUE,2014-01-16,Louisiana Tech,H
P. Henson,F,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2014-01-16,Louisiana Tech,H
M. Herbert,F,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,FALSE,2014-01-16,Louisiana Tech,H
J. Hearlihy,F,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2014-01-16,Louisiana Tech,H
T. Bruha,C,12,1,2,0,0,1,1,2,2,4,0,1,0,1,2,3,FALSE,2014-01-16,Louisiana Tech,H
R. Smith,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2014-01-16,Louisiana Tech,H
C. Reynolds,G,28,0,4,0,4,4,5,0,5,5,0,0,0,1,1,4,FALSE,2014-01-16,Louisiana Tech,H
C. Currie,G,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2014-01-16,Louisiana Tech,H
M. Keenan,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2014-01-16,Louisiana Tech,H
TEAM,NA,NA,10,43,0,14,25,30,6,31,37,4,4,4,17,14,45,FALSE,2014-01-16,Louisiana Tech,H
