player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
H. Quaintance,F,27,4,6,0,0,1,2,4,2,6,3,2,3,6,2,9,TRUE,2008-03-13,Toledo,N
M. Scott,F,28,9,12,3,5,2,3,1,4,5,2,0,0,0,0,23,TRUE,2008-03-13,Toledo,N
I. Knight,F,4,0,1,0,0,0,0,1,3,4,0,0,0,0,0,0,TRUE,2008-03-13,Toledo,N
R. Woods,F,16,4,7,3,4,0,0,3,2,5,0,0,0,3,1,11,TRUE,2008-03-13,Toledo,N
J. Sullinger,F,11,2,2,0,0,1,1,0,0,0,0,0,0,0,2,5,TRUE,2008-03-13,Toledo,N
B. Parks,C,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,FALSE,2008-03-13,Toledo,N
A. Fisher,G,30,4,10,2,4,0,0,0,3,3,2,2,0,4,2,10,FALSE,2008-03-13,Toledo,N
M. McKee,G,10,1,4,0,3,1,2,0,0,0,0,0,0,0,3,3,FALSE,2008-03-13,Toledo,N
J. Mincy,G,25,1,1,1,1,0,3,1,1,2,6,2,0,1,4,3,FALSE,2008-03-13,Toledo,N
R. Sherman,G,19,0,1,0,1,1,2,1,1,2,1,0,0,1,4,1,FALSE,2008-03-13,Toledo,N
C. Singletary,G,29,4,7,0,2,2,2,0,6,6,3,3,0,3,1,10,FALSE,2008-03-13,Toledo,N
TEAM,NA,NA,30,53,9,20,8,15,12,22,34,17,9,3,18,19,77,FALSE,2008-03-13,Toledo,N
