player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Wiltjer,F,34,4,10,2,4,6,8,0,12,12,1,2,2,0,0,16,TRUE,2015-02-21,Saint Mary's,A
P. Karnowski,C,30,7,13,0,0,0,2,1,6,7,1,0,1,1,2,14,TRUE,2015-02-21,Saint Mary's,A
B. Wesley,G,26,2,5,0,0,4,4,3,6,9,2,1,1,1,0,8,TRUE,2015-02-21,Saint Mary's,A
K. Pangos,G,40,4,8,2,4,4,5,0,1,1,7,1,0,0,1,14,TRUE,2015-02-21,Saint Mary's,A
G. Bell Jr.,G,32,3,6,2,3,0,0,0,0,0,3,0,0,1,2,8,TRUE,2015-02-21,Saint Mary's,A
D. Sabonis,F,15,2,6,0,0,0,0,1,4,5,0,0,0,2,3,4,FALSE,2015-02-21,Saint Mary's,A
K. Dranginis,G,7,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,FALSE,2015-02-21,Saint Mary's,A
E. McClellan,G,8,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3,FALSE,2015-02-21,Saint Mary's,A
S. Melson,G,8,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,FALSE,2015-02-21,Saint Mary's,A
TEAM,NA,NA,24,51,8,14,14,19,5,29,34,14,4,4,5,13,70,FALSE,2015-02-21,Saint Mary's,A
