player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Robinson,F,22,3,8,1,3,0,0,0,3,3,0,1,0,1,1,7,TRUE,2005-01-26,Fordham,A
N. Ingram,F,4,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,TRUE,2005-01-26,Fordham,A
D. Dacons,F,15,2,3,0,1,0,0,1,0,1,0,1,0,0,5,4,TRUE,2005-01-26,Fordham,A
K. Butler,C,22,1,3,0,0,0,0,3,3,6,1,0,1,0,4,2,TRUE,2005-01-26,Fordham,A
W. Marshall,C,14,1,6,0,0,1,2,6,1,7,0,1,0,3,3,3,TRUE,2005-01-26,Fordham,A
M. Collins,G,40,8,21,0,8,1,3,0,5,5,1,1,1,0,1,17,FALSE,2005-01-26,Fordham,A
D. Salisbery,G,37,3,9,0,4,2,4,3,4,7,1,2,0,3,1,8,FALSE,2005-01-26,Fordham,A
M. Tyndale,G,40,3,15,0,3,0,0,3,3,6,2,4,0,2,2,6,FALSE,2005-01-26,Fordham,A
D. Kirkendoll,G,6,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,FALSE,2005-01-26,Fordham,A
TEAM,NA,NA,21,65,1,19,4,13,19,19,38,6,10,2,10,19,47,FALSE,2005-01-26,Fordham,A
