player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Robinson,F,19,1,3,0,2,0,0,0,1,1,2,0,0,0,4,2,TRUE,2005-02-12,Saint Joseph's,A
D. Dacons,F,24,2,2,0,0,1,2,1,4,5,0,1,0,0,1,5,TRUE,2005-02-12,Saint Joseph's,A
K. Butler,C,23,2,4,0,0,0,0,3,1,4,0,0,1,0,2,4,TRUE,2005-02-12,Saint Joseph's,A
W. Marshall,C,15,1,4,0,0,0,0,0,2,2,0,0,1,1,3,2,TRUE,2005-02-12,Saint Joseph's,A
M. Collins,G,38,9,19,1,4,4,5,0,2,2,1,4,0,1,3,23,TRUE,2005-02-12,Saint Joseph's,A
D. Salisbery,G,27,1,8,0,6,0,0,0,1,1,2,3,1,1,1,2,FALSE,2005-02-12,Saint Joseph's,A
C. Clark,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2005-02-12,Saint Joseph's,A
M. Tyndale,G,39,4,10,1,4,2,3,1,5,6,3,0,0,1,4,11,FALSE,2005-02-12,Saint Joseph's,A
D. Kirkendoll,G,13,3,4,2,3,0,0,0,0,0,1,0,0,0,0,8,FALSE,2005-02-12,Saint Joseph's,A
TEAM,NA,NA,23,54,4,19,7,10,7,17,24,9,8,3,4,18,57,FALSE,2005-02-12,Saint Joseph's,A
