date,game_id,home,away
2009-12-21,293550055,Jacksonville State,Nicholls
2009-12-21,293550096,Kentucky,Drexel
2009-12-21,293550197,Oklahoma State,La Salle
2009-12-21,293550236,Chattanooga,Tenn Temple
2009-12-21,293550258,Virginia,NJIT
2009-12-21,293550300,UC Irvine,Pepperdine
2009-12-21,293550309,Louisiana,Tulane
2009-12-21,293550328,Utah State,Morehead State
2009-12-21,293552050,Ball State,North Carolina Central
2009-12-21,293552168,Dayton,Appalachian State
2009-12-21,293552239,CSU Fullerton,Weber State
2009-12-21,293552275,Hofstra,Davidson
2009-12-21,293552294,Iowa,South Carolina State
2009-12-21,293552306,Kansas State,Arkansas-Pine Bluff
2009-12-21,293552390,Miami,North Carolina A&T
2009-12-21,293552427,UNC Asheville,Wofford
2009-12-21,293552454,North Florida,Canisius
2009-12-21,293552507,Providence,Yale
2009-12-21,293552572,Southern Miss,New Orleans
2009-12-21,293552579,South Carolina,Furman
2009-12-21,293552599,St. John's,Cornell
2009-12-21,293552638,Oklahoma,UTEP
2009-12-21,293552724,Wichita State,North Dakota State
2009-12-21,293560009,Arizona State,UC Santa Barbara
2009-12-21,293560013,Cal Poly,Montana State
2009-12-21,293560166,New Mexico State,Alcorn State
2009-12-21,293560238,Vanderbilt,Mercer
2009-12-21,293560248,Houston,The Citadel
2009-12-21,293562458,Northern Colorado,San José St
