player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
W. Fameni,F,25,2,7,0,0,2,4,1,1,2,0,0,4,1,3,6,TRUE,2007-01-13,Towson,H
M. Anderson,F,17,1,5,0,0,3,4,2,3,5,0,0,1,1,4,5,TRUE,2007-01-13,Towson,H
T.J. Gwynn,F,21,2,3,0,1,1,3,2,0,2,2,0,0,1,2,5,TRUE,2007-01-13,Towson,H
F. Ndongo,F,8,0,3,0,0,0,0,1,2,3,1,0,0,1,0,0,TRUE,2007-01-13,Towson,H
C. Roland,C,11,1,2,0,0,1,1,1,2,3,1,0,0,0,3,3,TRUE,2007-01-13,Towson,H
B.A. Walker,G,36,4,10,2,7,2,4,2,2,4,2,1,1,3,2,12,FALSE,2007-01-13,Towson,H
J. Pellot-Rosa,G,23,3,8,1,5,9,10,4,3,7,0,0,0,1,4,16,FALSE,2007-01-13,Towson,H
J. Shuler,G,21,6,8,3,5,1,3,1,4,5,1,0,0,1,0,16,FALSE,2007-01-13,Towson,H
E. Maynor,G,38,6,9,1,2,9,9,1,3,4,6,1,0,3,2,22,FALSE,2007-01-13,Towson,H
TEAM,NA,NA,25,55,7,20,28,38,18,21,39,13,2,6,12,20,85,FALSE,2007-01-13,Towson,H
