player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Diakite,F,21,4,6,1,1,0,0,2,2,4,0,3,2,1,0,9,TRUE,2018-12-31,Marshall,H
J. Salt,C,16,1,2,0,0,0,0,1,2,3,4,0,0,0,0,2,TRUE,2018-12-31,Marshall,H
K. Guy,G,26,10,14,7,9,3,3,1,7,8,0,0,0,1,0,30,TRUE,2018-12-31,Marshall,H
D. Hunter,G,25,3,5,0,1,5,6,1,4,5,3,0,1,0,3,11,TRUE,2018-12-31,Marshall,H
T. Jerome,G,28,4,9,1,4,5,6,1,2,3,4,3,0,5,3,14,TRUE,2018-12-31,Marshall,H
F. Badocchi,F,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2,FALSE,2018-12-31,Marshall,H
A. Katstra,F,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,FALSE,2018-12-31,Marshall,H
J. Huff,F,13,4,8,0,2,6,6,5,3,8,2,0,2,1,4,14,FALSE,2018-12-31,Marshall,H
B. Key,G,23,3,4,0,1,1,2,0,8,8,2,0,0,1,3,7,FALSE,2018-12-31,Marshall,H
M. Anthony,G,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,2018-12-31,Marshall,H
K. Clark,G,28,1,5,1,3,2,3,0,2,2,2,1,0,4,3,5,FALSE,2018-12-31,Marshall,H
J. Nixon,G,2,0,1,0,1,0,0,1,0,1,0,0,0,2,1,0,FALSE,2018-12-31,Marshall,H
K. Stattmann,G,6,1,2,1,2,0,0,0,0,0,0,0,0,0,0,3,FALSE,2018-12-31,Marshall,H
G. Kersey,G,2,1,1,1,1,0,0,1,0,1,0,0,0,1,0,3,FALSE,2018-12-31,Marshall,H
TEAM,NA,NA,33,62,12,27,22,26,14,31,45,18,7,5,16,18,100,FALSE,2018-12-31,Marshall,H
