player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Davis,F,27,6,9,0,1,0,0,2,2,4,1,1,1,3,2,12,TRUE,2010-11-27,Western Michigan,A
M. Tisdale,C,31,6,12,0,2,6,6,4,3,7,1,0,2,0,4,18,TRUE,2010-11-27,Western Michigan,A
B. Paul,G,19,6,10,2,3,0,0,1,2,3,3,1,0,3,2,14,TRUE,2010-11-27,Western Michigan,A
D.J. Richardson,G,29,4,7,0,0,0,0,1,4,5,3,1,0,1,2,8,TRUE,2010-11-27,Western Michigan,A
D. McCamey,G,34,2,8,2,4,2,4,0,4,4,10,1,1,0,2,8,TRUE,2010-11-27,Western Michigan,A
B. Cole,F,12,1,3,0,1,0,0,2,0,2,1,0,0,0,0,2,FALSE,2010-11-27,Western Michigan,A
T. Griffey,F,8,2,4,0,1,0,0,1,1,2,0,0,1,0,0,4,FALSE,2010-11-27,Western Michigan,A
J. RichmondJ,F,22,6,9,0,1,0,0,3,2,5,0,1,1,0,0,12,FALSE,2010-11-27,Western Michigan,A
M. Leonard,C,9,0,1,0,0,0,0,1,1,2,0,0,0,0,2,0,FALSE,2010-11-27,Western Michigan,A
K. Berardini,G,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2010-11-27,Western Michigan,A
C. Head,G,6,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,FALSE,2010-11-27,Western Michigan,A
J. Selus,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2010-11-27,Western Michigan,A
J. Bertrand,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2010-11-27,Western Michigan,A
TEAM,NA,NA,33,64,4,13,8,10,16,21,37,19,5,6,10,14,78,FALSE,2010-11-27,Western Michigan,A
