game_id,away,home,away_rank,home_rank,away_score,home_score,date
401514256,Charleston Southern,UNC Asheville,NA,NA,66,75,2023-03-03
401514322,Northern Iowa,Bradley,NA,NA,66,72,2023-03-03
401473610,Eastern Michigan,Northern Illinois,NA,NA,66,85,2023-03-03
401514272,Monmouth,Hampton,NA,NA,100,64,2023-03-03
401514257,Gardner-Webb,South Carolina Upstate,NA,NA,76,77,2023-03-03
401514323,Indiana State,Belmont,NA,NA,94,91,2023-03-03
401514352,The Citadel,Mercer,NA,NA,41,66,2023-03-03
401514258,Campbell,Longwood,NA,NA,81,68,2023-03-03
401473609,Akron,Kent State,NA,NA,84,89,2023-03-03
401473608,Toledo,Ball State,NA,NA,87,81,2023-03-03
401531471,East Carolina,Tulane,NA,NA,78,81,2023-03-03
401514361,North Dakota,Denver,NA,NA,83,68,2023-03-03
401514324,Murray State,Drake,NA,NA,62,74,2023-03-03
401484520,Dayton,Saint Louis,NA,NA,61,65,2023-03-03
401473607,Miami (OH),Buffalo,NA,NA,63,68,2023-03-03
401473605,Central Michigan,Western Michigan,NA,NA,65,81,2023-03-03
401514353,VMI,Chattanooga,NA,NA,72,92,2023-03-03
401481166,Abilene Christian,Sam Houston,NA,NA,54,72,2023-03-03
401514340,Southeast Missouri State,Morehead State,NA,NA,65,58,2023-03-03
401481165,New Mexico State,Tarleton,NA,NA,113,NA,2023-03-03
401481162,Stephen F. Austin,Utah Valley,NA,NA,92,69,2023-03-03
401473606,Bowling Green,Ohio,NA,NA,78,58,2023-03-03
401514259,Winthrop,Radford,NA,NA,82,69,2023-03-03
401514396,Portland,BYU,NA,NA,81,71,2023-03-03
401481164,California Baptist,Southern Utah,NA,NA,71,71,2023-03-03
401481163,Grand Canyon,Utah Tech,NA,NA,61,73,2023-03-03
401514362,Omaha,Kansas City,NA,NA,61,54,2023-03-03
401514325,Missouri State,Southern Illinois,NA,NA,80,51,2023-03-03
401481161,UT Arlington,Seattle U,NA,NA,78,56,2023-03-03
401514341,UT Martin,Tennessee Tech,NA,NA,92,63,2023-03-03
401482885,New Mexico,Colorado State,NA,NA,80,84,2023-03-03
401514397,Pacific,San Francisco,NA,NA,66,75,2023-03-03
