play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_favored_by,game_id,date
1,1,20:00,2400,2400,PLAY,0,0,0,21,0.5,0.5,Bowling Green,Ohio,4,4,NA,320070189,2012-01-07
2,1,19:39,2379,2379,Jon Smith made Dunk.  Assisted by Ivo Baltic.,0,2,-2,17,0.45553098113171275,0.45553098113171275,Bowling Green,Ohio,4,4,NA,320070189,2012-01-07
3,1,19:22,2362,2362,Scott Thomas missed Layup.,0,2,-2,0,0.4551678976921304,0.4551678976921304,Bowling Green,Ohio,4,4,NA,320070189,2012-01-07
4,1,19:22,2362,2362,Jon Smith Defensive Rebound.,0,2,-2,24,0.4551678976921304,0.4551678976921304,Bowling Green,Ohio,4,4,NA,320070189,2012-01-07
5,1,18:58,2338,2338,Jon Smith made Layup.  Assisted by Ivo Baltic.,0,4,-4,23,0.41003757093389603,0.41003757093389603,Bowling Green,Ohio,4,4,NA,320070189,2012-01-07
6,1,18:35,2315,2315,Scott Thomas Turnover.,0,4,-4,1,0.4090540661073587,0.4090540661073587,Bowling Green,Ohio,4,4,NA,320070189,2012-01-07
7,1,18:34,2314,2314,Ivo Baltic Steal.,0,4,-4,16,0.40901105026290957,0.40901105026290957,Bowling Green,Ohio,4,4,NA,320070189,2012-01-07
8,1,18:18,2298,2298,Ivo Baltic missed Jumper.,0,4,-4,0,0.4083200992703067,0.4083200992703067,Bowling Green,Ohio,4,4,NA,320070189,2012-01-07
9,1,18:18,2298,2298,Scott Thomas Defensive Rebound.,0,4,-4,17,0.4083200992703067,0.4083200992703067,Bowling Green,Ohio,4,4,NA,320070189,2012-01-07
10,1,18:01,2281,2281,Scott Thomas Turnover.,0,4,-4,0,0.4075807326501734,0.4075807326501734,Bowling Green,Ohio,4,4,NA,320070189,2012-01-07
11,1,18:01,2281,2281,D.J. Cooper Steal.,0,4,-4,3,0.4075807326501734,0.4075807326501734,Bowling Green,Ohio,4,4,NA,320070189,2012-01-07
12,1,17:58,2278,2278,D.J. Cooper made Layup.,0,6,-6,2,0.3631363500733795,0.3631363500733795,Bowling Green,Ohio,4,4,NA,320070189,2012-01-07
13,1,17:56,2276,2276,Bowling Green Full Timeout.,0,6,-6,8,0.3630107533380173,0.3630107533380173,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
14,1,17:48,2268,2268,Foul on Jon Smith,0,6,-6,13,0.3625075396296963,0.3625075396296963,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
15,1,17:35,2255,2255,Jordon Crawford Turnover.,0,6,-6,1,0.36168715671093776,0.36168715671093776,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
16,1,17:34,2254,2254,Walter Offutt Steal.,0,6,-6,4,0.36162392176025654,0.36162392176025654,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
17,1,17:30,2250,2250,Walter Offutt missed Layup.,0,6,-6,0,0.361370807467457,0.361370807467457,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
18,1,17:30,2250,2250,Cameron Black Defensive Rebound.,0,6,-6,12,0.361370807467457,0.361370807467457,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
19,1,17:18,2238,2238,Jordon Crawford missed Jumper.,0,6,-6,0,0.36060987259816935,0.36060987259816935,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
20,1,17:18,2238,2238,D.J. Cooper Defensive Rebound.,0,6,-6,6,0.36060987259816935,0.36060987259816935,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
21,1,17:12,2232,2232,D.J. Cooper Turnover.,0,6,-6,19,0.36022857007979486,0.36022857007979486,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
22,1,16:53,2213,2213,Dee Brown made Jumper.,2,6,-4,14,0.4045795136145856,0.4045795136145856,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
23,1,16:39,2199,2199,Ivo Baltic Turnover.,2,6,-4,16,0.4039548941433866,0.4039548941433866,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
24,1,16:23,2183,2183,A'uston Calhoun made Layup.,4,6,-2,20,0.45115786546126196,0.45115786546126196,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
25,1,16:03,2163,2163,Ivo Baltic Turnover.,4,6,-2,29,0.45069604065537827,0.45069604065537827,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
26,1,15:34,2134,2134,A'uston Calhoun missed Three Point Jumper.,4,6,-2,0,0.45002145236819663,0.45002145236819663,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
27,1,15:34,2134,2134,D.J. Cooper Defensive Rebound.,4,6,-2,7,0.45002145236819663,0.45002145236819663,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
28,1,15:27,2127,2127,Walter Offutt missed Three Point Jumper.,4,6,-2,0,0.44985759065926184,0.44985759065926184,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
29,1,15:27,2127,2127,A'uston Calhoun Defensive Rebound.,4,6,-2,33,0.44985759065926184,0.44985759065926184,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
30,1,14:54,2094,2094,Dee Brown missed Three Point Jumper.,4,6,-2,0,0.4490791943765155,0.4490791943765155,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
31,1,14:54,2094,2094,Cameron Black Offensive Rebound.,4,6,-2,4,0.4490791943765155,0.4490791943765155,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
32,1,14:50,2090,2090,Cameron Black missed Layup.,4,6,-2,0,0.4489841447739192,0.4489841447739192,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
33,1,14:50,2090,2090,Dee Brown Offensive Rebound.,4,6,-2,2,0.4489841447739192,0.4489841447739192,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
34,1,14:48,2088,2088,Dee Brown made Jumper.,6,6,0,18,0.5,0.5,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
35,1,14:30,2070,2070,Nick Kellogg missed Three Point Jumper.,6,6,0,0,0.5,0.5,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
36,1,14:30,2070,2070,Walter Offutt Offensive Rebound.,6,6,0,14,0.5,0.5,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
37,1,14:16,2056,2056,Reggie Keely missed Layup.,6,6,0,0,0.5,0.5,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
38,1,14:16,2056,2056,Dee Brown Defensive Rebound.,6,6,0,37,0.5,0.5,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
39,1,13:39,2019,2019,Cameron Black made Layup.  Assisted by Jordon Crawford.,8,6,2,22,0.552731330615089,0.552731330615089,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
40,1,13:17,1997,1997,Ivo Baltic Turnover.,8,6,2,0,0.5532748836115552,0.5532748836115552,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
41,1,13:17,1997,1997,Foul on Ivo Baltic,8,6,2,0,0.5532748836115552,0.5532748836115552,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
42,1,13:17,1997,1997,Official TV Timeout.,8,6,2,10,0.5532748836115552,0.5532748836115552,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
43,1,13:07,1987,1987,A'uston Calhoun made Layup.  Assisted by Jordon Crawford.,10,6,4,1,0.6058352305194838,0.6058352305194838,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
44,1,13:06,1986,1986,Foul on T.J. Hall,10,6,4,0,0.6058835156585967,0.6058835156585967,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
45,1,13:06,1986,1986,A'uston Calhoun missed Free Throw.,10,6,4,0,0.6058835156585967,0.6058835156585967,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
46,1,13:06,1986,1986,Reggie Keely Defensive Rebound.,10,6,4,11,0.6058835156585967,0.6058835156585967,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
47,1,12:55,1975,1975,Reggie Keely made Layup.  Assisted by Ricardo Johnson.,10,8,2,32,0.5538247322567862,0.5538247322567862,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
48,1,12:23,1943,1943,Scott Thomas Turnover.,10,8,2,1,0.554636479867359,0.554636479867359,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
49,1,12:22,1942,1942,Jon Smith Steal.,10,8,2,6,0.5546620855971534,0.5546620855971534,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
50,1,12:16,1936,1936,T.J. Hall missed Three Point Jumper.,10,8,2,0,0.5548160327452581,0.5548160327452581,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
51,1,12:16,1936,1936,Reggie Keely Offensive Rebound.,10,8,2,20,0.5548160327452581,0.5548160327452581,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
52,1,11:56,1916,1916,Stevie Taylor Turnover.,10,8,2,0,0.5553311657182827,0.5553311657182827,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
53,1,11:56,1916,1916,Scott Thomas Steal.,10,8,2,0,0.5553311657182827,0.5553311657182827,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
54,1,11:56,1916,1916,Official TV Timeout.,10,8,2,25,0.5553311657182827,0.5553311657182827,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
55,1,11:31,1891,1891,Foul on Reggie Keely,10,8,2,16,0.5559738315376455,0.5559738315376455,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
56,1,11:15,1875,1875,A'uston Calhoun missed Jumper.,10,8,2,0,0.5563851594956053,0.5563851594956053,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
57,1,11:15,1875,1875,Torian Oglesby Offensive Rebound.,10,8,2,5,0.5563851594956053,0.5563851594956053,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
58,1,11:10,1870,1870,Torian Oglesby missed Layup.,10,8,2,0,0.556513826701697,0.556513826701697,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
59,1,11:10,1870,1870,Torian Oglesby Offensive Rebound.,10,8,2,9,0.556513826701697,0.556513826701697,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
60,1,11:01,1861,1861,Luke Kraus made Jumper.  Assisted by Jordon Crawford.,12,8,4,5,0.6120481419218794,0.6120481419218794,Bowling Green,Ohio,3,4,NA,320070189,2012-01-07
61,1,10:56,1856,1856,Ohio Full Timeout.,12,8,4,13,0.6122963194698661,0.6122963194698661,Bowling Green,Ohio,3,3,NA,320070189,2012-01-07
62,1,10:43,1843,1843,Nick Kellogg missed Three Point Jumper.,12,8,4,0,0.6129427976650662,0.6129427976650662,Bowling Green,Ohio,3,3,NA,320070189,2012-01-07
63,1,10:43,1843,1843,Torian Oglesby Defensive Rebound.,12,8,4,21,0.6129427976650662,0.6129427976650662,Bowling Green,Ohio,3,3,NA,320070189,2012-01-07
64,1,10:22,1822,1822,Jordon Crawford made Jumper.,14,8,6,21,0.6673418041432738,0.6673418041432738,Bowling Green,Ohio,3,3,NA,320070189,2012-01-07
65,1,10:01,1801,1801,D.J. Cooper Turnover.,14,8,6,1,0.6688273980094421,0.6688273980094421,Bowling Green,Ohio,3,3,NA,320070189,2012-01-07
66,1,10:00,1800,1800,Jordon Crawford Steal.,14,8,6,17,0.6688984611571205,0.6688984611571205,Bowling Green,Ohio,3,3,NA,320070189,2012-01-07
67,1,9:43,1783,1783,Jordon Crawford Turnover.,14,8,6,0,0.6701117873850428,0.6701117873850428,Bowling Green,Ohio,3,3,NA,320070189,2012-01-07
68,1,9:43,1783,1783,D.J. Cooper Steal.,14,8,6,10,0.6701117873850428,0.6701117873850428,Bowling Green,Ohio,3,3,NA,320070189,2012-01-07
69,1,9:33,1773,1773,Walter Offutt made Layup.,14,10,4,17,0.6164789226072215,0.6164789226072215,Bowling Green,Ohio,3,3,NA,320070189,2012-01-07
70,1,9:16,1756,1756,Luke Kraus Turnover.,14,10,4,1,0.6173588772581474,0.6173588772581474,Bowling Green,Ohio,3,3,NA,320070189,2012-01-07
71,1,9:15,1755,1755,Walter Offutt Steal.,14,10,4,3,0.6174109733170465,0.6174109733170465,Bowling Green,Ohio,3,3,NA,320070189,2012-01-07
72,1,9:12,1752,1752,Walter Offutt made Layup.,14,12,2,40,0.5596195327903585,0.5596195327903585,Bowling Green,Ohio,3,3,NA,320070189,2012-01-07
73,1,8:32,1712,1712,Chauncey Orr made Three Point Jumper.,17,12,5,29,0.6480092215997563,0.6480092215997563,Bowling Green,Ohio,3,3,NA,320070189,2012-01-07
