game_id,date,opponent,location,team_score,opp_score,record
401574207,2023-11-06,Central Arkansas,H,70,53,1-0 (0-0)
401604805,2023-11-11,Incarnate Word,H,85,71,2-0 (0-0)
401583816,2023-11-16,Jackson State,H,72,52,3-0 (0-0)
401606712,2023-11-20,South Carolina State,H,90,70,4-0 (0-0)
401600084,2023-11-25,Little Rock,A,82,84,4-1 (0-0)
401594604,2023-12-02,Oral Roberts,A,70,79,4-2 (0-0)
401597842,2023-12-05,Loyola Chicago,H,88,77,5-2 (0-0)
401603542,2023-12-10,Oklahoma State,N,57,72,5-3 (0-0)
401577703,2023-12-16,Missouri State,H,73,72,6-3 (0-0)
401604911,2023-12-19,Mississippi Valley State,H,79,50,7-3 (0-0)
401604282,2023-12-22,New Mexico State,H,65,59,8-3 (0-0)
401606714,2023-12-29,Southwestern Oklahoma State,H,95,54,9-3 (0-0)
401602060,2024-01-04,Memphis,H,75,78,9-4 (0-1)
401602065,2024-01-07,East Carolina,A,57,62,9-5 (0-2)
401602069,2024-01-10,Charlotte,A,76,84,9-6 (0-3)
401602078,2024-01-14,Tulane,H,87,94,9-7 (0-4)
401602083,2024-01-17,UTSA,H,107,78,10-7 (1-4)
401602088,2024-01-20,SMU,A,70,103,10-8 (1-5)
401602100,2024-01-27,Rice,A,85,83,11-8 (2-5)
401602110,2024-01-31,Wichita State,H,79,68,12-8 (3-5)
401602113,2024-02-03,Florida Atlantic,A,70,102,12-9 (3-6)
401602121,2024-02-07,North Texas,H,55,68,12-10 (3-7)
401602130,2024-02-11,UAB,H,63,70,12-11 (3-8)
401602132,2024-02-14,South Florida,A,50,69,12-12 (3-9)
401602138,2024-02-17,Rice,H,93,82,13-12 (4-9)
401602148,2024-02-21,Wichita State,A,63,79,13-13 (4-10)
401602152,2024-02-24,Charlotte,H,69,67,14-13 (5-10)
401602160,2024-02-28,UTSA,A,73,89,14-14 (5-11)
401602165,2024-03-02,Temple,A,72,67,15-14 (6-11)
401602178,2024-03-09,South Florida,H,76,70,16-14 (7-11)
401625462,2024-03-14,East Carolina,N,79,84,16-15 (7-11)
