game_id,date,opponent,location,team_score,opp_score,record
401587213,2023-11-06,Evansville,A,64,72,0-1 (0-0)
401574586,2023-11-11,Texas State,H,65,75,0-2 (0-0)
401588729,2023-11-17,Coppin State,H,76,48,1-2 (0-0)
401587236,2023-11-19,Eastern Illinois,H,76,64,2-2 (0-0)
401575419,2023-11-25,St. Bonaventure,A,60,90,2-3 (0-0)
401609951,2023-11-28,Spalding,H,82,43,3-3 (0-0)
401581848,2023-12-02,Marshall,A,79,74,4-3 (0-0)
401577638,2023-12-06,Ohio State,A,64,84,4-4 (0-0)
401588603,2023-12-09,Davidson,A,61,79,4-5 (0-0)
401588608,2023-12-19,Wright State,A,82,92,4-6 (0-0)
401588611,2023-12-22,Vermont,H,70,69,5-6 (0-0)
401588730,2023-12-29,Wilberforce,H,119,69,6-6 (0-0)
401588615,2024-01-02,Western Michigan,H,74,83,6-7 (0-1)
401588624,2024-01-05,Toledo,A,64,68,6-8 (0-2)
401588627,2024-01-09,Buffalo,A,86,65,7-8 (1-2)
401588633,2024-01-13,Eastern Michigan,H,71,54,8-8 (2-2)
401588641,2024-01-16,Bowling Green,H,73,78,8-9 (2-3)
401588647,2024-01-20,Ball State,A,87,80,9-9 (3-3)
401588651,2024-01-23,Central Michigan,A,55,71,9-10 (3-4)
401588659,2024-01-27,Akron,H,70,68,10-10 (4-4)
401588662,2024-01-30,Kent State,A,71,67,11-10 (5-4)
401588670,2024-02-03,Ohio,A,69,78,11-11 (5-5)
401588678,2024-02-06,Northern Illinois,H,59,62,11-12 (5-6)
401634067,2024-02-10,Georgia State,A,53,73,11-13 (5-6)
401588680,2024-02-17,Ball State,H,80,59,12-13 (6-6)
401588688,2024-02-20,Western Michigan,A,58,77,12-14 (6-7)
401588695,2024-02-24,Central Michigan,H,88,60,13-14 (7-7)
401588699,2024-02-27,Bowling Green,A,66,58,14-14 (8-7)
401588704,2024-03-02,Eastern Michigan,A,52,37,15-14 (9-7)
401588711,2024-03-05,Toledo,H,63,97,15-15 (9-8)
401588721,2024-03-08,Ohio,H,59,72,15-16 (9-9)
401625502,2024-03-14,Akron,N,63,75,15-17 (9-9)
