game_id,date,opponent,location,team_score,opp_score,record
401597398,2023-11-07,North Dakota,H,110,68,1-0 (0-0)
401600113,2023-11-10,Alabama State,H,98,67,2-0 (0-0)
401574574,2023-11-14,Creighton,A,84,92,2-1 (0-0)
401594611,2023-11-17,Arkansas State,H,88,74,3-1 (0-0)
401586849,2023-11-23,Oklahoma,N,67,79,3-2 (0-0)
401586852,2023-11-24,Seton Hall,N,85,72,4-2 (0-0)
401584341,2023-11-29,North Florida,H,103,78,5-2 (0-0)
401600298,2023-12-04,Purdue,A,68,87,5-3 (0-1)
401575447,2023-12-07,Iowa State,A,65,90,5-4 (0-1)
401600304,2023-12-10,Michigan,H,80,90,5-5 (0-2)
401598901,2023-12-16,Florida A&M,H,88,52,6-5 (0-2)
401582137,2023-12-20,UMBC,H,103,81,7-5 (0-2)
401588613,2023-12-29,Northern Illinois,H,103,74,8-5 (0-2)
401600306,2024-01-02,Wisconsin,A,72,83,8-6 (0-3)
401600316,2024-01-06,Rutgers,H,NA,NA,BTN
401600327,2024-01-12,Nebraska,H,NA,NA,BTN
401600332,2024-01-15,Minnesota,A,NA,NA,BTN
401600343,2024-01-20,Purdue,H,NA,NA,
401600350,2024-01-24,Maryland,H,NA,NA,
401600353,2024-01-27,Michigan,A,NA,NA,
401600359,2024-01-30,Indiana,A,NA,NA,
401600364,2024-02-02,Ohio State,H,NA,NA,
401600376,2024-02-08,Penn State,A,NA,NA,
401600382,2024-02-11,Minnesota,H,NA,NA,
401600386,2024-02-14,Maryland,A,NA,NA,
401600393,2024-02-17,Wisconsin,H,NA,NA,
401600397,2024-02-20,Michigan State,A,NA,NA,
401600404,2024-02-24,Illinois,A,NA,NA,
401600411,2024-02-27,Penn State,H,NA,NA,
401600417,2024-03-02,Northwestern,A,NA,NA,
401600428,2024-03-10,Illinois,H,NA,NA,
