game_id,date,opponent,location,team_score,opp_score,record
401594089,2023-11-06,Stanford,A,79,88,0-1 (0-0)
401583734,2023-11-09,Idaho,A,76,73,1-1 (0-0)
401594090,2023-11-14,Chicago State,A,74,64,2-1 (0-0)
401594091,2023-11-17,Life Pacific,H,98,67,3-1 (0-0)
401594092,2023-11-21,Le Moyne,H,70,80,3-2 (0-0)
401594093,2023-11-24,Mississippi Valley State,H,84,48,4-2 (0-0)
401575408,2023-11-29,Pacific,A,80,69,5-2 (0-0)
401594015,2023-12-02,Northern Colorado,A,71,75,5-3 (0-0)
401594094,2023-12-07,Bethesda University,H,92,54,6-3 (0-0)
401591576,2023-12-11,Utah Tech,H,80,75,7-3 (0-0)
401575805,2023-12-19,UCLA,A,76,72,8-3 (0-0)
401581179,2023-12-22,Montana State,H,82,70,9-3 (0-0)
401573475,2023-12-28,Cal Poly,A,83,73,10-3 (1-0)
401573480,2023-12-30,Long Beach State,A,84,68,11-3 (2-0)
401573490,2024-01-06,Hawai'i,H,76,66,12-3 (3-0)
401573493,2024-01-11,UC Davis,A,75,95,12-4 (3-1)
401573500,2024-01-13,Cal State Fullerton,H,76,71,13-4 (4-1)
401573505,2024-01-18,UC Santa Barbara,H,69,97,13-5 (4-2)
401573507,2024-01-20,UC Riverside,A,63,82,13-6 (4-3)
401573515,2024-01-25,Cal State Bakersfield,H,56,64,13-7 (4-4)
401573516,2024-01-27,UC Irvine,A,72,77,13-8 (4-5)
401573523,2024-02-01,UC San Diego,A,62,83,13-9 (4-6)
401573530,2024-02-03,UC Riverside,H,76,70,14-9 (5-6)
401573535,2024-02-08,Cal Poly,H,78,65,15-9 (6-6)
401573536,2024-02-10,UC Santa Barbara,A,82,74,16-9 (7-6)
401573544,2024-02-15,Cal State Bakersfield,A,76,71,17-9 (8-6)
401573550,2024-02-17,Long Beach State,H,73,87,17-10 (8-7)
401573555,2024-02-22,UC Davis,H,65,66,17-11 (8-8)
401573556,2024-02-24,Cal State Fullerton,A,65,60,18-11 (9-8)
401573565,2024-02-29,UC Irvine,H,64,89,18-12 (9-9)
401573570,2024-03-02,UC San Diego,H,69,79,18-13 (9-10)
401573573,2024-03-06,Hawai'i,A,70,72,18-14 (9-11)
401625532,2024-03-13,UC Santa Barbara,N,87,84,19-14 (9-11)
401625535,2024-03-14,Hawai'i,N,68,75,19-15 (9-11)
