player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Coby,F,21,2,6,0,1,3,4,2,0,2,1,1,1,2,4,7,TRUE,2016-12-30,Albany,H
L. Petrasek,F,22,5,9,2,5,2,2,1,6,7,2,2,3,2,2,14,TRUE,2016-12-30,Albany,H
N. Hickman,G,32,4,11,2,6,6,11,1,1,2,3,1,0,4,2,16,TRUE,2016-12-30,Albany,H
M. Smith,G,28,9,12,2,4,1,1,0,1,1,5,1,0,1,3,21,TRUE,2016-12-30,Albany,H
J. Killingsworth,G,15,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,TRUE,2016-12-30,Albany,H
P. Tape,F,11,2,2,0,0,0,0,0,3,3,0,1,0,1,2,4,FALSE,2016-12-30,Albany,H
C. McComber,F,16,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,FALSE,2016-12-30,Albany,H
C. Voss,C,9,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,FALSE,2016-12-30,Albany,H
R. Hunter,G,19,0,1,0,0,0,0,0,2,2,1,1,1,2,4,0,FALSE,2016-12-30,Albany,H
C. Davis,G,12,1,2,1,1,0,0,0,1,1,3,0,0,0,3,3,FALSE,2016-12-30,Albany,H
Q. Adlesh,G,15,1,4,0,3,0,0,0,2,2,1,1,0,0,3,2,FALSE,2016-12-30,Albany,H
TEAM,NA,NA,24,51,7,23,12,18,5,22,27,16,9,6,13,25,67,FALSE,2016-12-30,Albany,H
