game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401373725,2022-02-15,UC San Diego,UC Irvine,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.5,0.5,4,4,NA,NA,"c(""Verne Harris"", "" Mike Scyphers"", "" Mark Fulton"")","San Diego, CA",RIMAC Arena,4000,1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC San Diego,NA
401373725,2022-02-15,UC San Diego,UC Irvine,2,1,19:47,2387,2387,Jake Killingsworth missed Three Point Jumper.,0,0,0,13,0.5,0.5,4,4,NA,NA,"c(""Verne Harris"", "" Mike Scyphers"", "" Mark Fulton"")","San Diego, CA",RIMAC Arena,4000,1753,NA,NA,UC San Diego,missed,Jake Killingsworth,NA,TRUE,FALSE,UC San Diego,UC Irvine,FALSE
401373725,2022-02-15,UC San Diego,UC Irvine,3,1,19:43,2383,2383,JC Butler Defensive Rebound.,0,0,0,4,0.5,0.5,4,4,NA,NA,"c(""Verne Harris"", "" Mike Scyphers"", "" Mark Fulton"")","San Diego, CA",RIMAC Arena,4000,1753,NA,NA,NA,NA,NA,NA,NA,NA,UC San Diego,UC Irvine,FALSE
401373725,2022-02-15,UC San Diego,UC Irvine,4,1,19:39,2379,2379,Collin Welp made Three Point Jumper. Assisted by Dawson Baker.,0,3,-3,4,0.4335157945607277,0.4335157945607277,4,4,NA,NA,"c(""Verne Harris"", "" Mike Scyphers"", "" Mark Fulton"")","San Diego, CA",RIMAC Arena,4000,1753,NA,NA,UC Irvine,made,Collin Welp,Dawson Baker,TRUE,FALSE,UC Irvine,UC San Diego,FALSE
401373725,2022-02-15,UC San Diego,UC Irvine,5,1,19:22,2362,2362,Bryce Pope missed Jumper.,0,3,-3,17,0.43297657689473573,0.43297657689473573,4,4,NA,NA,"c(""Verne Harris"", "" Mike Scyphers"", "" Mark Fulton"")","San Diego, CA",RIMAC Arena,4000,1753,NA,NA,UC San Diego,missed,Bryce Pope,NA,FALSE,FALSE,UC San Diego,UC Irvine,FALSE
401373725,2022-02-15,UC San Diego,UC Irvine,6,1,19:20,2360,2360,Justin Hohn Defensive Rebound.,0,3,-3,2,0.4329127569306653,0.4329127569306653,4,4,NA,NA,"c(""Verne Harris"", "" Mike Scyphers"", "" Mark Fulton"")","San Diego, CA",RIMAC Arena,4000,1753,NA,NA,NA,NA,NA,NA,NA,NA,UC San Diego,UC Irvine,FALSE
401373725,2022-02-15,UC San Diego,UC Irvine,7,1,19:13,2353,2353,JC Butler made Three Point Jumper. Assisted by Collin Welp.,0,6,-6,7,0.367773909116243,0.367773909116243,4,4,NA,NA,"c(""Verne Harris"", "" Mike Scyphers"", "" Mark Fulton"")","San Diego, CA",RIMAC Arena,4000,1753,NA,NA,UC Irvine,made,JC Butler,Collin Welp,TRUE,FALSE,UC Irvine,UC San Diego,FALSE
401373725,2022-02-15,UC San Diego,UC Irvine,8,1,18:56,2336,2336,Toni Rocak made Jumper. Assisted by Jace Roquemore.,2,6,-4,17,0.4099525107525389,0.4099525107525389,4,4,NA,NA,"c(""Verne Harris"", "" Mike Scyphers"", "" Mark Fulton"")","San Diego, CA",RIMAC Arena,4000,1753,NA,NA,UC San Diego,made,Toni Rocak,Jace Roquemore,FALSE,FALSE,UC San Diego,UC Irvine,FALSE
401373725,2022-02-15,UC San Diego,UC Irvine,9,1,18:38,2318,2318,Dawson Baker missed Jumper.,2,6,-4,18,0.4091829904482382,0.4091829904482382,4,4,NA,NA,"c(""Verne Harris"", "" Mike Scyphers"", "" Mark Fulton"")","San Diego, CA",RIMAC Arena,4000,1753,NA,NA,UC Irvine,missed,Dawson Baker,NA,FALSE,FALSE,UC Irvine,UC San Diego,FALSE
401373725,2022-02-15,UC San Diego,UC Irvine,10,1,18:36,2316,2316,UC San Diego Defensive Rebound.,2,6,-4,2,0.40909706148952674,0.40909706148952674,4,4,NA,NA,"c(""Verne Harris"", "" Mike Scyphers"", "" Mark Fulton"")","San Diego, CA",RIMAC Arena,4000,1753,NA,NA,NA,NA,NA,NA,NA,NA,UC Irvine,UC San Diego,FALSE
401373725,2022-02-15,UC San Diego,UC Irvine,11,1,18:36,2316,2316,Foul on Austin Johnson.,2,6,-4,0,0.40909706148952674,0.40909706148952674,4,4,NA,NA,"c(""Verne Harris"", "" Mike Scyphers"", "" Mark Fulton"")","San Diego, CA",RIMAC Arena,4000,1753,NA,NA,NA,NA,NA,NA,NA,NA,UC San Diego,UC San Diego,FALSE
401373725,2022-02-15,UC San Diego,UC Irvine,12,1,18:06,2286,2286,Jake Killingsworth missed Three Point Jumper.,2,6,-4,30,0.40779872365430386,0.40779872365430386,4,4,NA,NA,"c(""Verne Harris"", "" Mike Scyphers"", "" Mark Fulton"")","San Diego, CA",RIMAC Arena,4000,1753,NA,NA,UC San Diego,missed,Jake Killingsworth,NA,TRUE,FALSE,UC San Diego,UC San Diego,FALSE
401373725,2022-02-15,UC San Diego,UC Irvine,13,1,18:05,2285,2285,UC San Diego Offensive Rebound.,2,6,-4,1,0.4077551598976451,0.4077551598976451,4,4,NA,NA,"c(""Verne Harris"", "" Mike Scyphers"", "" Mark Fulton"")","San Diego, CA",RIMAC Arena,4000,1753,NA,NA,NA,NA,NA,NA,NA,NA,UC San Diego,UC San Diego,FALSE
