date,game_id,home,away
2011-03-04,310630048,Delaware,Northeastern
2011-03-04,310630159,Dartmouth,Princeton
2011-03-04,310630171,Columbia,Yale
2011-03-04,310630172,Cornell,Brown
2011-03-04,310630193,Miami (OH),Ohio
2011-03-04,310630231,Furman,Samford
2011-03-04,310630256,James Madison,William & Mary
2011-03-04,310630315,Niagara,Marist
2011-03-04,310630325,Cleveland State,Wright State
2011-03-04,310630350,UNC Wilmington,Georgia State
2011-03-04,310632026,Appalachian State,Georgia Southern
2011-03-04,310632166,Davidson,UNC Greensboro
2011-03-04,310632182,Drexel,Towson
2011-03-04,310632210,Elon,The Citadel
2011-03-04,310632460,Northern Iowa,Creighton
2011-03-04,310632561,Siena,Manhattan
2011-03-04,310632623,Missouri State,Southern Illinois
2011-03-04,310632674,Valparaiso,Detroit Mercy
2011-03-04,310632724,Wichita State,Bradley
