date,game_id,home,away
2016-02-27,400816842,Little Rock,Texas State
2016-02-27,400816906,South Alabama,Louisiana
2016-02-27,400816928,Georgia State,Appalachian State
2016-02-27,400816937,Arkansas State,UT Arlington
2016-02-27,400817014,Northern Colorado,Portland State
2016-02-27,400817029,Incarnate Word,Lamar
2016-02-27,400817095,UNLV,Wyoming
2016-02-27,400817139,Utah State,San José St
2016-02-27,400817165,New Mexico,Fresno State
2016-02-27,400817175,San Diego State,Boise State
2016-02-27,400817385,Brown,Harvard
2016-02-27,400817499,North Dakota,Sacramento State
2016-02-27,400820382,Abilene Christian,New Orleans
2016-02-27,400823083,Charlotte,UTEP
2016-02-27,400823447,SE Louisiana,Central Arkansas
2016-02-27,400824554,Chattanooga,Samford
2016-02-27,400825529,Navy,Bucknell
2016-02-27,400827844,Idaho,Eastern Washington
2016-02-27,400830155,Loyola Marymount,Pepperdine
2016-02-27,400830178,BYU,Gonzaga
2016-02-27,400830221,San Francisco,Saint Mary's
2016-02-27,400830259,Santa Clara,Pacific
2016-02-27,400830475,Tennessee,Arkansas
2016-02-27,400830476,Alabama,Auburn
2016-02-27,400830477,LSU,Florida
2016-02-27,400830478,Vanderbilt,Kentucky
2016-02-27,400830479,Georgia,Ole Miss
2016-02-27,400830480,Mississippi State,South Carolina
2016-02-27,400830481,Missouri,Texas A&M
2016-02-27,400830572,Northern Arizona,Southern Utah
2016-02-27,400830604,Weber State,Montana
2016-02-27,400830705,CSU Fullerton,UC Santa Barbara
2016-02-27,400830829,Louisiana Tech,Rice
2016-02-27,400831328,Oklahoma State,West Virginia
2016-02-27,400831551,Kansas,Texas Tech
2016-02-27,400831552,Texas,Oklahoma
2016-02-27,400831553,Iowa State,Kansas State
2016-02-27,400831554,TCU,Baylor
2016-02-27,400833104,Hofstra,Charleston
2016-02-27,400833172,Troy,UL Monroe
2016-02-27,400833334,Drexel,Northeastern
2016-02-27,400833367,James Madison,William & Mary
2016-02-27,400833382,UNC Wilmington,Towson
2016-02-27,400833421,Liberty,Gardner-Webb
2016-02-27,400835311,East Carolina,Cincinnati
2016-02-27,400835312,Temple,UCF
2016-02-27,400835608,Campbell,Winthrop
2016-02-27,400839142,Radford,Longwood
2016-02-27,400839208,Syracuse,NC State
2016-02-27,400839249,Florida State,Notre Dame
2016-02-27,400839374,Purdue,Maryland
2016-02-27,400839401,Northwestern,Rutgers
2016-02-27,400839753,Boston College,Georgia Tech
2016-02-27,400839806,Miami,Louisville
2016-02-27,400839813,Virginia,North Carolina
2016-02-27,400839841,Cleveland State,Wright State
2016-02-27,400839959,Albany,Hartford
2016-02-27,400839974,Binghamton,Maine
2016-02-27,400839996,CSU Bakersfield,Grand Canyon
2016-02-27,400840019,UMKC,New Mexico State
2016-02-27,400840057,New Hampshire,UMBC
2016-02-27,400840079,Seattle,Utah Valley
2016-02-27,400840111,Stony Brook,Vermont
2016-02-27,400840118,San Diego,Portland
2016-02-27,400840216,Georgetown,Butler
2016-02-27,400840247,Providence,DePaul
2016-02-27,400840293,Marquette,Villanova
2016-02-27,400840824,Presbyterian,High Point
2016-02-27,400840852,Yale,Dartmouth
2016-02-27,400840891,UNC Asheville,Coastal Carolina
2016-02-27,400840919,Ohio,Buffalo
2016-02-27,400841012,George Washington,VCU
2016-02-27,400841013,Duquesne,Richmond
2016-02-27,400841014,Fordham,Davidson
2016-02-27,400841015,Dayton,Rhode Island
2016-02-27,400841016,La Salle,George Mason
2016-02-27,400841017,St. Bonaventure,UMass
2016-02-27,400841053,Boston University,Holy Cross
2016-02-27,400841068,Idaho State,Montana State
2016-02-27,400841100,Lafayette,Colgate
2016-02-27,400841150,American,Loyola (MD)
2016-02-27,400841262,Florida Atlantic,Florida International
2016-02-27,400841557,Hawai'i,CSU Northridge
2016-02-27,400841588,UC Davis,UC Irvine
2016-02-27,400841602,Utah,Arizona
2016-02-27,400841678,Stephen F. Austin,Houston Baptist
2016-02-27,400841711,Middle Tennessee,Marshall
2016-02-27,400841722,Old Dominion,UTSA
2016-02-27,400841735,Southern Miss,North Texas
2016-02-27,400841746,UAB,Western Kentucky
2016-02-27,400841871,Ball State,Eastern Michigan
2016-02-27,400841924,Toledo,Central Michigan
2016-02-27,400841962,Miami (OH),Kent State
2016-02-27,400841985,Saint Peter's,Fairfield
2016-02-27,400842005,Denver,North Dakota State
2016-02-27,400842110,Northern Illinois,Western Michigan
2016-02-27,400843048,Bethune-Cookman,North Carolina Central
2016-02-27,400843565,Youngstown St,Northern Kentucky
2016-02-27,400843592,Pennsylvania,Columbia
2016-02-27,400843602,Princeton,Cornell
2016-02-27,400843646,Hampton,Howard
2016-02-27,400843741,Savannah St,South Carolina State
2016-02-27,400843796,Indiana State,Bradley
2016-02-27,400843828,Drake,Loyola Chicago
2016-02-27,400843854,Evansville,Northern Iowa
2016-02-27,400843888,Wichita State,Illinois State
2016-02-27,400844197,Stanford,UCLA
2016-02-27,400844347,St. Francis (BKN),Mt. St. Mary's
2016-02-27,400844514,Southern Illinois,Missouri State
2016-02-27,400844915,Wagner,Robert Morris
2016-02-27,400844934,VMI,The Citadel
2016-02-27,400844954,East Tennessee State,Wofford
2016-02-27,400844969,Western Carolina,Furman
2016-02-27,400844978,Army,Lehigh
2016-02-27,400845079,Sacred Heart,St. Francis (PA)
2016-02-27,400845457,Central Connecticut,Fairleigh Dickinson
