player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Simmons,F,15,2,3,0,0,0,0,0,4,4,2,0,2,2,4,4,TRUE,2016-01-09,Stetson,H
J. DeBose,G,24,2,4,0,2,0,0,0,4,4,3,4,0,0,0,4,TRUE,2016-01-09,Stetson,H
C. Terrell,G,23,4,8,1,3,0,0,1,2,3,3,2,0,2,2,9,TRUE,2016-01-09,Stetson,H
R. Reid,G,12,3,3,0,0,0,1,0,1,1,2,0,0,1,0,6,TRUE,2016-01-09,Stetson,H
R. Tucker,G,22,2,4,0,1,0,4,0,4,4,1,0,1,0,1,4,TRUE,2016-01-09,Stetson,H
M. Norelia,F,20,7,10,0,0,2,2,1,6,7,0,1,1,1,1,16,FALSE,2016-01-09,Stetson,H
F. Cvjeticanin,F,24,4,8,4,8,0,0,0,1,1,1,0,0,0,0,12,FALSE,2016-01-09,Stetson,H
D. Morant,F,13,2,2,0,0,2,4,0,3,3,1,1,5,0,4,6,FALSE,2016-01-09,Stetson,H
K. Mickle,F,9,0,1,0,0,0,2,3,2,5,0,0,0,0,2,0,FALSE,2016-01-09,Stetson,H
B. Greene Jr.,G,7,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,FALSE,2016-01-09,Stetson,H
Z. Johnson,G,27,7,11,1,2,2,2,0,4,4,5,1,0,3,3,17,FALSE,2016-01-09,Stetson,H
M. Bleecher,G,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2016-01-09,Stetson,H
D. Mahoney,G,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2016-01-09,Stetson,H
TEAM,NA,NA,35,59,6,16,6,15,6,32,38,19,10,9,9,18,82,FALSE,2016-01-09,Stetson,H
