player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
L. Bridges,F,20,3,5,0,0,1,2,3,2,5,0,0,1,0,5,7,TRUE,2010-12-22,Arizona,A
R. Johnson,F,30,3,11,2,5,0,0,3,5,8,1,0,0,2,5,8,TRUE,2010-12-22,Arizona,A
Y. Charles,F,24,0,7,0,1,1,2,3,1,4,0,0,0,0,2,1,TRUE,2010-12-22,Arizona,A
L. ThompsonL,C,11,4,4,0,0,0,0,0,0,0,0,0,0,0,3,8,TRUE,2010-12-22,Arizona,A
D. Turman,C,4,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,TRUE,2010-12-22,Arizona,A
G. Wallace,G,20,2,5,0,0,0,0,0,4,4,0,0,0,0,2,4,FALSE,2010-12-22,Arizona,A
V. Jones,G,24,3,5,0,2,3,4,0,3,3,4,2,0,5,4,9,FALSE,2010-12-22,Arizona,A
K. Abraham,G,24,2,11,1,6,3,5,0,1,1,0,1,0,3,1,8,FALSE,2010-12-22,Arizona,A
C. Williams,G,18,1,4,1,4,0,0,0,0,0,1,1,0,0,2,3,FALSE,2010-12-22,Arizona,A
T. Lewis,G,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2010-12-22,Arizona,A
A. Myers-Pate,G,24,3,8,1,3,1,2,1,4,5,5,0,0,3,1,8,FALSE,2010-12-22,Arizona,A
TEAM,NA,NA,21,62,5,21,9,15,13,23,36,11,4,1,13,25,56,FALSE,2010-12-22,Arizona,A
