player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Tapscott,F,25,4,5,1,1,0,0,1,5,6,1,2,4,3,4,9,TRUE,2012-01-12,Northern Colorado,A
N. Lozeau,C,16,1,2,0,0,0,0,0,2,2,0,0,0,1,5,2,TRUE,2012-01-12,Northern Colorado,A
M. Harthun,G,33,4,9,3,5,7,9,1,3,4,1,0,0,2,1,18,TRUE,2012-01-12,Northern Colorado,A
L. McMullan,G,33,7,11,2,4,4,5,1,4,5,6,0,0,1,1,20,TRUE,2012-01-12,Northern Colorado,A
C. Odum,G,29,7,9,4,6,4,5,0,4,4,5,0,0,2,0,22,TRUE,2012-01-12,Northern Colorado,A
R. Parker,F,28,2,4,0,0,0,0,1,2,3,0,0,1,1,3,4,FALSE,2012-01-12,Northern Colorado,A
M. Harvey,F,9,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,FALSE,2012-01-12,Northern Colorado,A
B. Cataldo,C,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,2012-01-12,Northern Colorado,A
G. Winston,G,24,4,7,3,5,0,0,0,0,0,3,0,0,3,3,11,FALSE,2012-01-12,Northern Colorado,A
TEAM,NA,NA,29,47,13,21,15,19,6,22,28,16,2,6,13,22,86,FALSE,2012-01-12,Northern Colorado,A
