player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Travis,F,30,6,8,1,1,9,13,4,3,7,1,0,1,3,2,22,TRUE,2018-11-06,Duke,N
P. Washington,F,17,3,7,1,2,1,2,1,1,2,0,0,0,0,5,8,TRUE,2018-11-06,Duke,N
A. Hagans,G,19,1,3,0,1,0,0,0,1,1,4,0,0,3,4,2,TRUE,2018-11-06,Duke,N
K. Johnson,G,30,8,16,1,3,6,10,1,3,4,2,1,1,0,3,23,TRUE,2018-11-06,Duke,N
T. Herro,G,34,4,11,1,6,5,5,0,9,9,5,0,2,1,1,14,TRUE,2018-11-06,Duke,N
N. Richards,F,13,0,1,0,0,0,0,0,2,2,0,0,1,3,3,0,FALSE,2018-11-06,Duke,N
E. Montgomery,F,22,4,6,0,0,0,0,3,3,6,1,0,0,3,4,8,FALSE,2018-11-06,Duke,N
I. Quickley,G,19,0,3,0,2,6,6,0,1,1,1,0,0,1,2,6,FALSE,2018-11-06,Duke,N
Q. Green,G,16,0,4,0,2,1,2,0,1,1,3,0,0,1,1,1,FALSE,2018-11-06,Duke,N
TEAM,NA,NA,26,59,4,17,28,38,11,26,37,17,1,5,15,25,84,FALSE,2018-11-06,Duke,N
