player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Maric,C,29,13,19,0,0,15,25,1,7,8,0,0,3,3,2,41,TRUE,2007-02-13,Kansas State,H
C. Richardson Jr.,G,40,1,2,0,0,2,2,1,3,4,6,0,0,3,2,4,TRUE,2007-02-13,Kansas State,H
M. Perry,G,40,1,3,1,3,4,4,0,6,6,7,1,0,2,2,7,TRUE,2007-02-13,Kansas State,H
S. Henry,G,18,1,3,1,1,1,2,0,1,1,1,0,0,1,3,4,TRUE,2007-02-13,Kansas State,H
R. Anderson,G,25,2,6,0,3,0,0,0,6,6,3,1,0,0,5,4,TRUE,2007-02-13,Kansas State,H
C. Balham,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2007-02-13,Kansas State,H
K. Marks,F,6,1,1,0,0,0,0,1,1,2,0,1,0,0,1,2,FALSE,2007-02-13,Kansas State,H
J. Strowbridge,G,6,1,1,0,0,3,4,0,0,0,0,0,0,1,0,5,FALSE,2007-02-13,Kansas State,H
M. Smith,G,10,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,FALSE,2007-02-13,Kansas State,H
P. Velander,G,24,1,3,1,3,0,0,0,0,0,0,2,0,0,0,3,FALSE,2007-02-13,Kansas State,H
TEAM,NA,NA,23,40,3,10,25,38,4,26,30,17,5,3,11,15,74,FALSE,2007-02-13,Kansas State,H
