player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Lucas,F,26,1,7,0,2,4,6,0,4,4,2,1,0,3,3,6,TRUE,2007-12-30,Tulsa,A
E. Petty,F,16,0,6,0,2,0,0,0,0,0,0,2,0,1,2,0,TRUE,2007-12-30,Tulsa,A
M. Clark,G,28,6,9,2,3,0,0,0,4,4,2,1,0,2,2,14,TRUE,2007-12-30,Tulsa,A
S. Speech,G,35,2,9,1,3,1,2,1,1,2,3,0,0,3,2,6,TRUE,2007-12-30,Tulsa,A
D. Harmason,G,23,2,5,0,0,0,0,0,2,2,1,1,0,2,1,4,TRUE,2007-12-30,Tulsa,A
C. Watson,F,15,0,4,0,1,0,1,0,0,0,1,0,0,3,1,0,FALSE,2007-12-30,Tulsa,A
L. Cox,C,26,5,6,0,0,1,3,0,5,5,0,0,4,2,4,11,FALSE,2007-12-30,Tulsa,A
W. Parks II,G,14,0,2,0,0,0,0,1,0,1,0,0,0,1,2,0,FALSE,2007-12-30,Tulsa,A
M. Davis,G,17,1,5,1,1,2,2,0,1,1,1,1,0,2,2,5,FALSE,2007-12-30,Tulsa,A
TEAM,NA,NA,17,53,4,12,8,14,7,19,26,10,6,4,19,19,46,FALSE,2007-12-30,Tulsa,A
