player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Brackins,F,32,6,8,2,4,2,3,2,10,12,7,1,0,3,4,16,TRUE,2009-12-20,Bradley,H
M. Gilstrap,F,29,7,11,3,4,8,10,1,7,8,0,0,1,1,1,25,TRUE,2009-12-20,Bradley,H
D. Garrett,G,27,3,7,0,0,3,5,0,2,2,3,2,0,2,0,9,TRUE,2009-12-20,Bradley,H
L. Staiger,G,28,0,4,0,4,2,2,0,1,1,0,1,0,1,1,2,TRUE,2009-12-20,Bradley,H
J. Hamilton,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2009-12-20,Bradley,H
A. Dorr,F,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2009-12-20,Bradley,H
L. Dendy,F,12,4,5,0,0,1,2,0,1,1,2,1,1,1,1,9,FALSE,2009-12-20,Bradley,H
L.A. Pomlee,F,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,FALSE,2009-12-20,Bradley,H
J. Hamilton,C,18,2,2,0,0,1,2,2,1,3,0,0,2,1,0,5,FALSE,2009-12-20,Bradley,H
C. Boozer,G,11,3,4,0,1,1,1,0,0,0,1,1,0,0,2,7,FALSE,2009-12-20,Bradley,H
S. Christopherson,G,24,5,8,1,2,0,0,0,1,1,1,0,0,1,1,11,FALSE,2009-12-20,Bradley,H
D. Buckley,G,2,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,FALSE,2009-12-20,Bradley,H
C. Colvin,G,15,1,3,0,0,0,2,0,0,0,2,0,1,3,2,2,FALSE,2009-12-20,Bradley,H
TEAM,NA,NA,31,52,6,15,19,29,6,28,34,16,6,6,14,14,87,FALSE,2009-12-20,Bradley,H
