game_id,away,home,away_rank,home_rank,away_score,home_score,date
401253773,San Diego,Gonzaga,NA,1,69,106,2021-02-20
401263369,Illinois,Minnesota,5,NA,94,63,2021-02-20
401260289,Virginia,Duke,7,NA,65,66,2021-02-20
401258813,Vanderbilt,Alabama,NA,8,78,82,2021-02-20
401254033,Oklahoma,Iowa State,9,NA,66,56,2021-02-20
401269655,UConn,Villanova,NA,10,60,68,2021-02-20
401253896,West Virginia,Texas,13,12,84,82,2021-02-20
401254040,Texas Tech,Kansas,15,23,61,67,2021-02-20
401299693,Florida State,Pittsburgh,16,NA,79,72,2021-02-20
401265431,Arizona,USC,NA,17,81,72,2021-02-20
401258817,Kentucky,Tennessee,NA,19,70,55,2021-02-20
401258819,Missouri,South Carolina,20,NA,93,78,2021-02-20
401262656,San Diego State,Fresno State,25,NA,75,57,2021-02-20
401286834,Navy,American,NA,NA,72,60,2021-02-20
401264324,UCF,Tulane,NA,NA,84,81,2021-02-20
401263368,Michigan State,Indiana,NA,NA,78,71,2021-02-20
401261910,Siena,Niagara,NA,NA,62,64,2021-02-20
401260291,Georgia Tech,Miami,NA,NA,87,60,2021-02-20
401302253,La Salle,Saint Joseph's,NA,NA,82,91,2021-02-20
401302352,Columbus State,Charleston,NA,NA,83,86,2021-02-20
401287456,New Hampshire,UMass Lowell,NA,NA,69,67,2021-02-20
401286838,Loyola (MD),Lehigh,NA,NA,75,47,2021-02-20
401286836,Boston University,Colgate,NA,NA,72,82,2021-02-20
401277844,Rider,Quinnipiac,NA,NA,64,80,2021-02-20
401253477,Wofford,Western Carolina,NA,NA,80,56,2021-02-20
401253475,VMI,The Citadel,NA,NA,74,75,2021-02-20
401277456,Notre Dame,Syracuse,NA,NA,67,75,2021-02-20
401269757,North Carolina A&T,Florida A&M,NA,NA,57,71,2021-02-20
401262239,Mount St. Mary's,Fairleigh Dickinson,NA,NA,71,76,2021-02-20
401260293,NC State,Wake Forest,NA,NA,80,62,2021-02-20
401253476,Furman,Mercer,NA,NA,70,60,2021-02-20
401253086,Eastern Michigan,Kent State,NA,NA,51,64,2021-02-20
401252873,Elon,William & Mary,NA,NA,75,54,2021-02-20
401252664,Sacramento State,Southern Utah,NA,NA,57,77,2021-02-20
401252663,Northern Arizona,Weber State,NA,NA,52,74,2021-02-20
401252660,Eastern Washington,Montana,NA,NA,90,76,2021-02-20
401260671,George Mason,VCU,NA,NA,79,76,2021-02-20
401286835,Holy Cross,Army,NA,NA,65,69,2021-02-20
401253775,BYU,Loyola Marymount,NA,NA,88,71,2021-02-20
401252661,Portland State,Idaho,NA,NA,71,40,2021-02-20
401258816,Georgia,Florida,NA,NA,63,70,2021-02-20
401296053,Binghamton,NJIT,NA,NA,76,63,2021-02-20
401286629,Stony Brook,Albany,NA,NA,59,43,2021-02-20
401265436,Stanford,Washington State,NA,NA,76,85,2021-02-20
401262238,Merrimack,Bryant,NA,NA,58,60,2021-02-20
401262237,Sacred Heart,St. Francis (BKN),NA,NA,76,88,2021-02-20
401258815,Auburn,LSU,NA,NA,80,104,2021-02-20
401257304,Troy,Georgia State,NA,NA,53,65,2021-02-20
401257172,South Alabama,Appalachian State,NA,NA,56,54,2021-02-20
401254562,Old Dominion,UAB,NA,NA,65,58,2021-02-20
401253774,Pacific,Portland,NA,NA,80,58,2021-02-20
401302254,Duquesne,Richmond,NA,NA,72,79,2021-02-20
401258975,Oral Roberts,South Dakota,NA,NA,84,86,2021-02-20
401289468,Jacksonville,Stetson,NA,NA,86,82,2021-02-20
401277813,Canisius,Fairfield,NA,NA,53,66,2021-02-20
401258538,Wright State,Northern Kentucky,NA,NA,77,71,2021-02-20
401258526,IUPUI,Youngstown State,NA,NA,70,77,2021-02-20
401258496,Oakland,Milwaukee,NA,NA,87,89,2021-02-20
401258480,Robert Morris,Detroit Mercy,NA,NA,61,80,2021-02-20
401258461,Cleveland State,Purdue Fort Wayne,NA,NA,67,55,2021-02-20
401258266,Jacksonville State,Tennessee State,NA,NA,77,76,2021-02-20
401258264,Tennessee Tech,Belmont,NA,NA,66,90,2021-02-20
401258263,Eastern Illinois,Austin Peay,NA,NA,76,69,2021-02-20
401258261,Morehead State,UT Martin,NA,NA,79,69,2021-02-20
401257047,Lamar,Texas A&M-CC,NA,NA,68,77,2021-02-20
401253895,Kansas State,TCU,NA,NA,62,54,2021-02-20
401253478,Chattanooga,UNC Greensboro,NA,NA,55,60,2021-02-20
401269653,Seton Hall,Georgetown,NA,NA,75,81,2021-02-20
401263370,Purdue,Nebraska,NA,NA,75,58,2021-02-20
401260292,Louisville,North Carolina,NA,NA,54,99,2021-02-20
401258818,Mississippi State,Ole Miss,NA,NA,66,56,2021-02-20
401258260,Eastern Kentucky,Southeast Missouri State,NA,NA,72,94,2021-02-20
401257359,Central Arkansas,Nicholls,NA,NA,68,79,2021-02-20
401253776,Pepperdine,Santa Clara,NA,NA,82,86,2021-02-20
401253083,Miami (OH),Northern Illinois,NA,NA,69,64,2021-02-20
401277819,Monmouth,Iona,NA,NA,65,88,2021-02-20
401262240,St. Francis (PA),Wagner,NA,NA,52,67,2021-02-20
401262236,Central Connecticut,Long Island University,NA,NA,74,87,2021-02-20
401252773,Hawai'i,CSU Northridge,NA,NA,80,88,2021-02-20
401252769,Cal Poly,Long Beach State,NA,NA,69,74,2021-02-20
401269654,DePaul,St. John's,NA,NA,88,83,2021-02-20
401289470,Kennesaw State,Lipscomb,NA,NA,63,77,2021-02-20
401286658,Marist,Saint Peter's,NA,NA,51,50,2021-02-20
401265434,Colorado,Oregon State,NA,NA,61,57,2021-02-20
401258976,Denver,UM Kansas City,NA,NA,69,80,2021-02-20
401258974,North Dakota,Omaha,NA,NA,81,69,2021-02-20
401258512,Green Bay,UIC,NA,NA,69,59,2021-02-20
401252772,UC Riverside,UC San Diego,NA,NA,82,83,2021-02-20
401252771,UC Irvine,CSU Fullerton,NA,NA,64,67,2021-02-20
401258977,South Dakota State,North Dakota State,NA,NA,82,84,2021-02-20
401258268,SIU Edwardsville,Murray State,NA,NA,62,89,2021-02-20
401265435,Utah,Oregon,NA,NA,64,67,2021-02-20
401253978,Utah Valley,New Mexico State,NA,NA,60,67,2021-02-20
401253977,California Baptist,Grand Canyon,NA,NA,65,62,2021-02-20
401253976,Tarleton,Dixie State,NA,NA,48,64,2021-02-20
401265433,California,Washington,NA,NA,51,62,2021-02-20
401265432,Arizona State,UCLA,NA,NA,79,80,2021-02-20
401252770,CSU Bakersfield,UC Santa Barbara,NA,NA,44,63,2021-02-20
401286837,Bucknell,Lafayette,NA,NA,NA,NA,2021-02-20
