game_id,date,opponent,location,team_score,opp_score,record
273132638,2007-11-09,UTEP,A,50,77,0-1 (0-0)
273172724,2007-11-13,Wichita State,A,56,61,0-2 (0-0)
273212628,2007-11-17,TCU,A,61,75,0-3 (0-0)
273242029,2007-11-20,Louisiana Tech,H,67,54,1-3 (0-0)
273302751,2007-11-26,Wyoming,A,59,78,1-4 (0-0)
273320036,2007-11-28,Colorado State,A,48,73,1-5 (0-0)
273352029,2007-12-01,Philander Smith,H,91,77,2-5 (0-0)
273422494,2007-12-08,Philander Smith,A,68,60,3-5 (0-0)
273452348,2007-12-11,Louisiana Tech,A,61,49,4-5 (0-0)
273500245,2007-12-16,Texas A&M,A,37,64,4-6 (0-0)
273630248,2007-12-29,Houston,A,65,76,4-7 (0-0)
280052400,2008-01-05,Mississippi Valley State,A,60,56,5-7 (1-0)
280122010,2008-01-12,Alabama A&M,A,65,59,6-7 (2-0)
280142011,2008-01-14,Alabama State,A,40,69,6-8 (2-1)
280192029,2008-01-19,Southern,H,60,70,6-9 (2-2)
280212029,2008-01-21,Alcorn State,H,74,68,7-9 (3-2)
280262504,2008-01-26,Prairie View A&M,A,75,68,8-9 (4-2)
280282640,2008-01-28,Texas Southern,A,73,58,9-9 (5-2)
280332029,2008-02-02,Grambling,H,51,63,9-10 (5-3)
280352029,2008-02-04,Jackson State,H,51,55,9-11 (5-4)
280402029,2008-02-09,Alabama A&M,H,70,65,10-11 (6-4)
280422029,2008-02-11,Alabama State,H,51,69,10-12 (6-5)
280472582,2008-02-16,Southern,A,60,52,11-12 (7-5)
280492016,2008-02-18,Alcorn State,A,56,62,11-13 (7-6)
280542029,2008-02-23,Prairie View A&M,H,70,54,12-13 (8-6)
280562029,2008-02-25,Texas Southern,H,76,77,12-14 (8-7)
280612755,2008-03-01,Grambling,A,45,70,12-15 (8-8)
280632296,2008-03-03,Jackson State,A,49,57,12-16 (8-9)
280662029,2008-03-06,Mississippi Valley State,H,49,54,12-17 (8-10)
280732010,2008-03-13,Alabama A&M,N,72,59,13-17 (8-10)
280742400,2008-03-14,Mississippi Valley State,N,59,70,13-18 (8-10)
