game_id,date,opponent,location,team_score,opp_score,record
273130130,2007-11-09,Michigan,A,55,82,0-1 (0-0)
273152199,2007-11-11,Eastern Michigan,A,55,72,0-2 (0-0)
273182515,2007-11-14,Presbyterian,H,68,54,1-2 (0-0)
273212515,2007-11-17,Gardner-Webb,H,83,93,1-3 (0-0)
273232005,2007-11-19,Air Force,A,47,52,1-4 (0-0)
273282097,2007-11-24,Campbell,A,70,87,1-5 (0-0)
273322515,2007-11-28,Southern Virginia,H,91,67,2-5 (0-0)
273352506,2007-12-01,Presbyterian,A,60,62,2-6 (0-0)
273372241,2007-12-03,Gardner-Webb,A,100,97,3-6 (0-0)
273422515,2007-12-08,Campbell,H,75,68,4-6 (0-0)
273490046,2007-12-15,Georgetown,A,51,110,4-7 (0-0)
273510256,2007-12-17,James Madison,A,74,85,4-8 (0-0)
273532515,2007-12-19,West Virginia,H,60,90,4-9 (0-0)
280022579,2008-01-02,South Carolina,A,63,90,4-10 (0-0)
280072515,2008-01-07,Emory & Henry,H,124,109,5-10 (0-0)
280120324,2008-01-12,Coastal Carolina,A,75,76,5-11 (0-1)
280142127,2008-01-14,Charleston Southern,A,74,90,5-12 (0-2)
280192515,2008-01-19,Winthrop,H,59,77,5-13 (0-3)
280232427,2008-01-23,UNC Asheville,A,63,82,5-14 (0-4)
280282515,2008-01-28,High Point,H,68,70,5-15 (0-5)
280332515,2008-02-02,Liberty,H,89,88,6-15 (1-5)
280362678,2008-02-05,VMI,A,108,102,7-15 (2-5)
280402515,2008-02-09,Charleston Southern,H,78,69,8-15 (3-5)
280422515,2008-02-11,Coastal Carolina,H,61,65,8-16 (3-6)
280472737,2008-02-16,Winthrop,A,59,74,8-17 (3-7)
280512515,2008-02-20,UNC Asheville,H,62,53,9-17 (4-7)
280542515,2008-02-23,VMI,H,86,83,10-17 (5-7)
280582272,2008-02-27,High Point,A,54,77,10-18 (5-8)
280612335,2008-03-01,Liberty,A,71,78,10-19 (5-9)
280642737,2008-03-04,Winthrop,N,45,76,10-20 (5-9)
