player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Wright,F,21,3,6,0,0,3,4,1,1,2,2,1,0,0,4,9,TRUE,2008-12-30,George Mason,H
C. Johnson,F,25,3,6,1,3,1,4,1,8,9,1,1,0,0,0,8,TRUE,2008-12-30,George Mason,H
K. HuelsmanK,C,27,3,9,0,0,2,6,4,3,7,0,0,4,3,2,8,TRUE,2008-12-30,George Mason,H
M. Johnson,G,29,5,11,2,3,1,2,0,2,2,2,1,2,1,2,13,TRUE,2008-12-30,George Mason,H
R. Lowery,G,21,4,7,1,3,4,5,2,2,4,5,1,0,3,1,13,TRUE,2008-12-30,George Mason,H
L. Fabrizius,F,6,1,2,1,2,0,0,0,0,0,1,0,0,0,1,3,FALSE,2008-12-30,George Mason,H
C. Little,F,20,0,2,0,0,1,2,2,1,3,0,1,0,3,2,1,FALSE,2008-12-30,George Mason,H
D. SearcyD,C,11,2,2,0,0,0,0,1,3,4,0,0,1,2,1,4,FALSE,2008-12-30,George Mason,H
P. Williams,G,9,1,4,0,2,0,0,1,1,2,1,1,0,0,1,2,FALSE,2008-12-30,George Mason,H
M. Perry,G,11,1,2,1,2,0,0,0,0,0,0,0,0,0,0,3,FALSE,2008-12-30,George Mason,H
L. Warren,G,18,1,5,0,0,0,0,2,1,3,2,1,0,1,3,2,FALSE,2008-12-30,George Mason,H
S. Thomas,G,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,FALSE,2008-12-30,George Mason,H
TEAM,NA,NA,24,56,6,15,12,23,18,24,42,14,7,7,15,17,66,FALSE,2008-12-30,George Mason,H
