number,name,position,height,weight,class,hometown
1,DeAndre Abram,G,"6' 8""",210 lbs,SR,"Carrollton, TX"
2,Harrison Henderson,F,"6' 10""",240 lbs,JR,"Dallas, TX"
3,Te'Jon Lucas,G,"6' 2""",180 lbs,JR,"Milwaukee, WI"
4,Wil Sessoms,F,"6' 9""",225 lbs,SR,"Linden, NJ"
5,C.J. Wilbourn,F,"6' 7""",233 lbs,FR,"Bloomington, IL"
10,Arturro Bingham,G,"6' 5""",195 lbs,SO,"Edwards, MS"
11,Bobby Arthur-Williams Jr.,F,"6' 7""",227 lbs,SR,"Potomac, MD"
12,Amir Allen,C,"6' 8""",225 lbs,JR,"Randolph, NJ"
13,Courtney Brown Jr.,G,"6' 7""",205 lbs,FR,"Cottage Grove, MN"
14,Tyler Ellingson,G,"6' 5""",180 lbs,FR,"Menomonee Falls, WI"
15,Ryan Waddell,G,"6' 2""",175 lbs,FR,"Mequon, WI"
20,Darius Roy,G,"6' 2""",185 lbs,SR,"Lawton, OK"
21,Lincoln Wieseman,F,"6' 5""",215 lbs,SR,"Lake Geneva, WI"
22,Shae Mitchell,G,"6' 7""",205 lbs,FR,"Lakeville, MN"
24,Josh Thomas,G,"6' 4""",205 lbs,JR,"Chicago, IL"
25,Jamar Madge Jr.,G,"6' 3""",180 lbs,SO,"Kansas City, MO"
34,Tyler Behrendt,G,"5' 11""",175 lbs,JR,"Germantown, WI"
NA,Vin Baker Jr.,G,"6' 9""",190 lbs,JR,"Old Saybrook, CT"
