number,name,position,height,weight,class,hometown
0,Avery Anderson III,G,"6' 2""",170 lbs,FR,"Justin, TX"
1,Jonathan Laurent,G,"6' 6""",215 lbs,SR,"Orlando, FL"
2,Chris Harris Jr.,G,"6' 3""",200 lbs,FR,"Dallas, TX"
4,Thomas Dziagwa,G,"6' 4""",190 lbs,SR,"Temple Terrace, FL"
5,Marcus Watson,G,"6' 6""",215 lbs,FR,"Buford, GA"
12,Cameron McGriff,F,"6' 7""",230 lbs,SR,"Grand Prairie, TX"
13,Isaac Likekele,G,"6' 4""",215 lbs,SO,"Arlington, TX"
14,Yor Anei,F,"6' 10""",235 lbs,SO,"Overland Park, KS"
20,Keylan Boone,G,"6' 8""",200 lbs,FR,"Tulsa, OK"
21,Lindy Waters III,G,"6' 6""",215 lbs,SR,"Norman, OK"
22,Kalib Boone,F,"6' 9""",205 lbs,FR,"Tulsa, OK"
31,Dee Mitchell,G,"6' 2""",190 lbs,SO,"Jefferson, TX"
33,Trey Reeves,F,"6' 4""",220 lbs,SR,"Gans, OK"
35,Hidde Roessink,F,"6' 10""",220 lbs,FR,"Arnhem, Netherlands"
54,J.K. Hadlock,G,"6' 1""",185 lbs,SR,"Fairfax, OK"
