number,name,position,height,weight,class,hometown
0,Ayinde Hikim,G,"5' 11""",165 lbs,FR,"Washington, DC"
1,David Beatty,G,"6' 2""",200 lbs,JR,"Philadelphia, PA"
2,Scott Spencer,G,"6' 6""",205 lbs,JR,"Suffolk, VA"
3,Christian Ray,G,"6' 6""",205 lbs,FR,"Gap, PA"
4,Sherif Kenney,G,"6' 4""",230 lbs,FR,"Washington, DC"
5,Jack Clark,G,"6' 8""",182 lbs,SO,"Cheltenham, PA"
10,Isiah Deas,G,"6' 6""",200 lbs,SR,"Brooklyn, NY"
11,Ed Croswell,F,"6' 8""",250 lbs,SO,"Philadelphia, PA"
12,Kyle Thompson,G,"5' 10""",175 lbs,SO,"Philadelphia, PA"
13,Saul Phiri,G,"6' 4""",215 lbs,SR,"Haverhill, MA"
14,Andrew Lafond,G,"5' 10""",150 lbs,SO,"Horsham, PA"
21,Clifton Moore,C,"6' 10""",220 lbs,JR,"Ambler, PA"
23,Brandon Stone,F,"6' 11""",200 lbs,FR,"Alverton, PA"
24,Jared Kimbrough,F,"6' 8""",220 lbs,SO,"Neptune, NJ"
35,Moustapha Diagne,F,"6' 9""",230 lbs,SR,"Rufisque, Senegal"
