number,name,position,height,weight,class,hometown
0,Tyrik Dixon,G,"6' 1""",173 lbs,JR,"Bentonville, AR"
1,Keandre Cook,G,"6' 5""",187 lbs,SR,"Baltimore, MD"
3,Spencer Brown,G,"6' 2""",192 lbs,JR,"Fayetteville, AR"
4,Ja'Monta Black,G,"6' 3""",182 lbs,FR,"Columbia, MO"
5,Tyem Freeman,F,"6' 5""",213 lbs,FR,"Springfield, MO"
11,Isiaih Mosley,F,"6' 5""",192 lbs,FR,"Columbia, MO"
15,Lamont West,F,"6' 8""",221 lbs,SR,"Cincinnati, OH"
21,Ross Owens,G,"6' 4""",201 lbs,SR,"Woodlawn, IL"
23,Kabir Mohammed,F,"6' 5""",237 lbs,SR,"Lagos, Nigeria"
24,Ford Cooper Jr.,G,"6' 3""",175 lbs,FR,"Charlotte, NC"
25,Darian Scott,C,"6' 11""",210 lbs,SO,"Las Vegas, NV"
30,Tulio Da Silva,F,"6' 8""",213 lbs,SR,"Formiga, Brazil"
33,Josh Hall,F,"6' 7""",213 lbs,JR,"Houston, TX"
34,Jared Ridder,F,"6' 8""",216 lbs,SO,"Springfield, MO"
44,Gaige Prim,F,"6' 8""",250 lbs,JR,"Aurora, CO"
