number,name,position,height,weight,class,hometown
0,Rodney Chatman,G,"6' 1""",178 lbs,JR,"Lithonia, GA"
0,Zimi Nwokeji,F,"6' 7""",227 lbs,FR,--
1,Obi Toppin,F,"6' 9""",220 lbs,SO,"Brooklyn, NY"
2,Ibi Watson,G,"6' 5""",203 lbs,JR,"Pickerington, OH"
3,Trey Landers,G,"6' 5""",221 lbs,SR,"Dayton, OH"
4,Jared Becker,G,"6' 4""",180 lbs,FR,"Milford, OH"
10,Jalen Crutcher,G,"6' 1""",175 lbs,JR,"Memphis, TN"
11,Sean Loughran,G,"6' 3""",200 lbs,FR,"Pittsburgh, PA"
14,Moulaye Sissoko,C,"6' 9""",248 lbs,FR,"Bamako, Mali"
31,Jhery Matos,G,"6' 5""",196 lbs,JR,"Santo Domingo, Dominican Republic"
32,Jordy Tshimanga,C,"6' 11""",268 lbs,JR,"Montreal, PQ"
33,Ryan Mikesell,F,"6' 7""",217 lbs,SR,"Saint Henry, OH"
35,Dwayne Cohill,G,"6' 2""",180 lbs,SO,"Cleveland, OH"
40,Chase Johnson,F,"6' 9""",219 lbs,SO,"Ripley, WV"
51,Drew Swerlein,G,"6' 0""",175 lbs,FR,"Perrysburg, OH"
52,Camron Greer,G,"5' 7""",160 lbs,JR,"Country Club Hills, IL"
53,Christian Wilson,G,"6' 1""",160 lbs,SO,"Dayton, OH"
