number,name,position,height,weight,class,hometown
0,Keondre Kennedy,G,"6' 6""",180 lbs,SO,"Atlanta, GA"
1,L.J. Owens,G,"6' 3""",165 lbs,SO,"Annapolis, MD"
2,Darnell Rogers,G,"5' 2""",150 lbs,JR,"Baltimore, MD"
3,K.J. Jackson,G,"6' 2""",180 lbs,SR,"Missouri City, TX"
5,Jack Schwietz,G,"6' 5""",210 lbs,SO,"Frisco, TX"
11,R.J. Eytle-Rock,G,"6' 3""",225 lbs,SO,"London, England"
12,Brandon Horvath,F,"6' 10""",200 lbs,JR,"West River, MD"
13,Marcel Thompson,G,"6' 3""",190 lbs,JR,"Baltimore, MD"
22,Ricky Council II,G,"6' 5""",210 lbs,SR,"Durham, NC"
23,Max Curran,F,"6' 9""",205 lbs,SR,"Hooksett, NH"
25,Nathan Johnson,F,"6' 7""",205 lbs,FR,"Adel, IA"
30,Daniel Akin,F,"6' 9""",215 lbs,JR,"London, England"
32,Dimitrije Spasojevic,F,"6' 8""",240 lbs,JR,"Vrsac, Serbia"
33,Arkel Lamar,F,"6' 5""",235 lbs,SR,"Bridgeport, CT"
