number,name,position,height,weight,class,hometown
1,Chibueze Jacobs,F,"6' 4""",195 lbs,SR,"Canyon Country, CA"
2,Izayah Mauriohooho-Le'afa,G,"6' 2""",200 lbs,SR,"Wellington, New Zealand"
3,Rick Barros III,G,"6' 5""",200 lbs,FR,"Sacramento, CA"
4,Jamion Wright,G,"5' 11""",180 lbs,JR,"San Francisco, CA"
11,Brandon Davis,G,"6' 2""",190 lbs,SO,"Orlando, FL"
12,Ryan Blackmon,G,"6' 0""",180 lbs,FR,"Inglewood, CA"
13,Grant Greabell,G,"6' 3""",185 lbs,SO,"Goodyear, AZ"
14,William FitzPatrick,G,"6' 3""",200 lbs,JR,"Folsom, CA"
15,Elijah McCullough,G,"6' 3""",190 lbs,FR,"Chino Hills, CA"
20,Raazhel Watkins,G,"6' 1""",170 lbs,JR,"Concord, CA"
21,Osi Nwachukwu,F,"6' 5""",195 lbs,SR,"Oakland, CA"
22,Ethan Esposito,F,"6' 7""",230 lbs,JR,"Naples, Italy"
23,Bryce Fowler,G,"6' 6""",205 lbs,JR,"Avondale, AZ"
24,Jordan Cooke-Harper,F,"6' 9""",220 lbs,SO,"San Diego, CA"
25,James Bridges,G,"6' 5""",215 lbs,SO,"Las Vegas, NV"
30,Joshua Patton,C,"6' 8""",230 lbs,SR,"Manteca, CA"
34,Spencer Monteiro,F,"6' 6""",195 lbs,JR,"Woodbridge, CA"
42,Christian Terrell,G,"6' 5""",200 lbs,SR,"Sacramento, CA"
