number,name,position,height,weight,class,hometown
0,Jaylen Minnett,G,"6' 1""",180 lbs,JR,"Terre Haute, IN"
1,Jakoby Kemp,F,"6' 8""",190 lbs,JR,"Layton, UT"
2,Jamil Jackson Jr.,G,"6' 6""",190 lbs,JR,"Minneapolis, MN"
5,Zaire Swaby,F,"6' 8""",200 lbs,JR,"Brooklyn, NY"
10,Mike DePersia,G,"5' 11""",170 lbs,FR,"Cherry Hill, NJ"
11,Brandon Kenyon,F,"6' 10""",225 lbs,SO,"Caledon, ON"
12,Marlon Taylor,G,"6' 5""",220 lbs,FR,"South Bend, IN"
13,Isaiah Williams,G,"6' 8""",225 lbs,JR,"Dayton, OH"
14,Marcus Burk,G,"6' 3""",205 lbs,JR,"Indianapolis, IN"
15,Taveion White,F,"6' 7""",190 lbs,FR,"Prosper, TX"
20,Sawyer Stoltz,F,"6' 9""",200 lbs,FR,"Huntington, IN"
22,Ty Kessinger,G,"6' 1""",175 lbs,FR,"Sellersburg, IN"
23,Grant Weatherford,G,"6' 2""",195 lbs,JR,"Cicero, IN"
30,Zo Tyson,F,"6' 9""",195 lbs,SR,"Fayetteville, NC"
32,Elyjah Goss,F,"6' 7""",195 lbs,JR,"Bolingbrook, IL"
