number,name,position,height,weight,class,hometown
0,Mark Freeman,G,"5' 10""",160 lbs,FR,"Memphis, TN"
1,Michael Littlejohn,G,"5' 10""",160 lbs,SR,"Muskegon, MI"
2,Carlos Marshall Jr.,G,"6' 6""",210 lbs,SO,"Memphis, TN"
3,Amorey Womack,G,"6' 1""",185 lbs,FR,"St. Louis, MO"
4,Wesley Harris,G,"6' 9""",200 lbs,SR,"Jackson, MS"
5,Jon Brown,G,"6' 8""",180 lbs,JR,"Miami, FL"
10,Shakem Johnson,F,"6' 7""",210 lbs,JR,"Youngstown, OH"
11,Emmanuel Egbuta,F,"6' 7""",230 lbs,SR,"Bronx, NY"
12,Monty Johal,G,"6' 3""",185 lbs,FR,"Springfield, MO"
13,Mason Green,F,"6' 10""",220 lbs,JR,"Ellenwood, GA"
15,Samone Nelson Jr.,G,"6' 5""",200 lbs,JR,"Memphis, TN"
20,Donnie Malone,G,"6' 2""",185 lbs,JR,"Memphis, TN"
22,Jy'lan Washington,F,"6' 9""",210 lbs,SR,"Smyrna, TN"
23,Ravel Moody,G,"6' 6""",200 lbs,JR,"Denver, CO"
34,Ben Kone',F,"6' 9""",235 lbs,JR,"San Jose, CA"
