number,name,position,height,weight,class,hometown
0,Brandon Rachal,G,"6' 6""",220 lbs,JR,"Natchitoches, LA"
1,Martins Igbanu,F,"6' 8""",235 lbs,SR,"Lagos, Nigeria"
2,Keyshawn Embery-Simpson,G,"6' 3""",200 lbs,SO,"Midwest City, OK"
3,Elijah Joiner,G,"6' 3""",200 lbs,JR,"Chicago, IL"
4,Isaiah Hill,G,"6' 0""",165 lbs,FR,"Bakersfield, CA"
5,Lawson Korita,G,"6' 5""",205 lbs,SR,"Little Rock, AR"
11,Darien Jackson,G,"6' 3""",189 lbs,JR,"Overland Park, KS"
12,Emmanuel Ugboh,C,"7' 0""",245 lbs,JR,"Lagos, Nigeria"
13,George Christopoulos,G,"6' 0""",167 lbs,FR,"Athens, Greece"
15,Josh Earley,F,"6' 7""",210 lbs,FR,"Shawnee Mission, KS"
22,Reggie Jones,G,"6' 7""",210 lbs,JR,"Marion, IN"
23,Ryan Gendron,G,"6' 4""",200 lbs,FR,"Tulsa, OK"
33,Curtis Haywood II,G,"6' 5""",200 lbs,JR,"Oklahoma City, OK"
41,Jeriah Horne,F,"6' 7""",222 lbs,JR,"Overland Park, KS"
