number,name,position,height,weight,class,hometown
0,Zeke Quinlan,F,"6' 8""",220 lbs,SO,"Portland, OR"
1,Xavier Bishop,G,"5' 8""",150 lbs,SR,"Springfield, IL"
2,Quentin Guliford,F,"6' 6""",200 lbs,SO,"Peoria, AZ"
3,Finn Fleute,F,"6' 9""",235 lbs,FR,"Essen, Germany"
4,Amin Adamu,G,"6' 4""",190 lbs,JR,"London, England"
5,Harald Frey,G,"6' 2""",180 lbs,SR,"Oslo, Norway"
10,Caleb Bellach,G,"6' 5""",190 lbs,FR,"Manhattan, MT"
11,Ladan Ricketts,F,"6' 5""",185 lbs,SR,"Livingston, MT"
12,Gavin Gundlach,G,"5' 11""",155 lbs,JR,"Miles City, MT"
13,Jubrile Belo,F,"6' 9""",240 lbs,SO,"London, England"
15,Mychael Paulo,G,"6' 4""",160 lbs,JR,"Toronto, ON"
22,Brent Finn,G,"6' 1""",180 lbs,SR,"Big Timber, MT"
23,Borja Fernandez,F,"6' 7""",245 lbs,FR,"Bilbao, Spain"
24,Zach Hobbs,G,"6' 5""",195 lbs,FR,"Mesa, AZ"
31,Devin Kirby,F,"6' 11""",210 lbs,JR,"Chandler, AZ"
