number,name,position,height,weight,class,hometown
0,Virshon Cotton,G,"6' 2""",165 lbs,SO,"Milwaukee, WI"
1,Julian Batts,G,"5' 11""",175 lbs,SR,"Pittsburgh, PA"
2,Alex Rivera,G,"6' 1""",185 lbs,SO,"Lowell, MA"
2,Julius van Sauers,F,"6' 8""",210 lbs,JR,"Amsterdam, Netherlands"
3,Jashaun Agosto,G,"5' 11""",150 lbs,SR,"Seattle, WA"
4,Jack Ballantyne,F,"6' 9""",240 lbs,SO,"Shelby Township, MI"
5,Shyheim Hicks,G,"6' 1""",186 lbs,SO,"Brockton, MA"
5,Tre Wood,G,"6' 1""",165 lbs,SO,"Upper Marlboro, MD"
10,Jermaine Jackson Jr.,G,"5' 10""",172 lbs,SO,"Shelby Township, MI"
11,Eral Penn,F,"6' 7""",185 lbs,JR,"Brooklyn, NY"
12,Brandon Bridgewater,G,"6' 0""",163 lbs,FR,"Brooklyn, NY"
13,Ganlandou Cisse,F,"6' 9""",215 lbs,SR,"Dakar, Senegal"
14,Michael Garib,G,"6' 1""",160 lbs,FR,"Queens, NY"
15,Devin Nicholson,G,"6' 2""",180 lbs,SO,"Staten Island, NY"
21,Ousmane Ndim,C,"7' 0""",235 lbs,SO,"Dakar, Senegal"
23,Raiquan Clark,G,"6' 6""",195 lbs,SR,"New Haven, CT"
24,Tyrn Flowers,F,"6' 9""",200 lbs,JR,"Waterbury, CT"
30,Ashtyn Bradley,G,"6' 4""",185 lbs,SR,"Fresno, TX"
