number,name,position,height,weight,class,hometown
0,Carter Sonneborn,G,"6' 3""",190 lbs,FR,"Spokane, WA"
1,Jervae Robinson,G,"6' 2""",185 lbs,SR,"Aurora, CO"
2,CJ Elleby,F,"6' 6""",200 lbs,SO,"Seattle, WA"
3,Daron Henson,F,"6' 7""",210 lbs,JR,"Pasadena, CA"
4,Aljaz Kunc,F,"6' 8""",198 lbs,SO,"Ljubljana, Slovenia"
5,Marvin Cannon,G,"6' 5""",175 lbs,JR,"Richmond, VA"
10,Isaac Bonton,G,"6' 3""",185 lbs,JR,"Portland, OR"
11,DJ Rodman,F,"6' 6""",190 lbs,FR,"Newport Beach, CA"
13,Jeff Pollard,F,"6' 9""",240 lbs,SR,"Bountiful, UT"
15,Volodymyr Markovetskyy,C,"7' 1""",230 lbs,FR,"Truskavets, Ukraine"
20,Deion James,F,"6' 8""",220 lbs,SR,"Tucson, AZ"
22,Ryan Rapp,G,"6' 5""",172 lbs,FR,"Melbourne, VIC"
23,Jaylen Shead,G,"6' 1""",190 lbs,SR,"Pflugerville, TX"
24,Noah Williams,G,"6' 5""",192 lbs,FR,"Seattle, WA"
32,Tony Miller,F,"6' 6""",210 lbs,JR,"Woodinville, WA"
33,Brandton Chatfield,F,"6' 10""",210 lbs,FR,"Clarkston, WA"
35,Ben Olesen,G,"6' 0""",160 lbs,FR,"Mill Creek, WA"
