number,name,position,height,weight,class,hometown
0,Donnell Gresham Jr.,G,"6' 3""",195 lbs,SR,"Saint Paul, MN"
1,Jaykwon Walton,F,"6' 7""",205 lbs,FR,"Columbus, GA"
2,Jordan Harris,G,"6' 5""",195 lbs,SR,"Iron City, GA"
3,Christian Brown,F,"6' 6""",215 lbs,FR,"Hopkins, SC"
4,Tyree Crump,G,"6' 1""",185 lbs,SR,"Bainbridge, GA"
5,Anthony Edwards,G,"6' 5""",225 lbs,FR,"Atlanta, GA"
10,Toumani Camara,F,"6' 8""",220 lbs,FR,"Brussels, Belgium"
11,Jaxon Etter,G,"6' 4""",205 lbs,FR,"Woodstock, GA"
14,Tye Fagan,G,"6' 3""",185 lbs,SO,"Logtown, GA"
15,Sahvir Wheeler,G,"5' 10""",180 lbs,FR,"Houston, TX"
20,Rayshaun Hammonds,F,"6' 9""",235 lbs,JR,"Norcross, GA"
24,Rodney Howard,F,"6' 11""",245 lbs,FR,"Ypsilanti, MI"
25,Amanze Ngumezi,F,"6' 9""",235 lbs,SO,"Savannah, GA"
30,Mike Peake,F,"6' 8""",220 lbs,FR,"Chicago, IL"
32,Stan Turnier,G,"6' 4""",185 lbs,FR,"Louisville, KY"
