number,name,position,height,weight,class,hometown
0,D'Mitrik Trice,G,"6' 0""",184 lbs,JR,"Huber Heights, OH"
1,Brevin Pritzl,G,"6' 3""",204 lbs,SR,"De Pere, WI"
2,Aleem Ford,F,"6' 8""",217 lbs,JR,"Lawrenceville, GA"
3,Walt McGrory,G,"6' 3""",205 lbs,JR,"Minneapolis, MN"
4,Carter Higginbottom,G,"6' 0""",187 lbs,FR,"Chicago, IL"
5,Tyler Wahl,F,"6' 7""",214 lbs,FR,"Lakeville, MN"
11,Micah Potter,F,"6' 10""",248 lbs,JR,"Mentor, OH"
12,Trevor Anderson,G,"6' 2""",200 lbs,JR,"Stevens Point, WI"
15,Courtland Cuevas,F,"6' 5""",190 lbs,JR,"Madison, WI"
20,Samad Qawi,F,"6' 6""",195 lbs,JR,"Racine, WI"
30,Owen Hamilton,C,"7' 0""",266 lbs,SO,"Prescott, WI"
31,Michael Ballard,G,"6' 4""",202 lbs,JR,"Oak Park, IL"
32,Joe Hedstrom,C,"7' 0""",240 lbs,FR,"Hopkins, MN"
34,Brad Davison,G,"6' 4""",206 lbs,JR,"Maple Grove, MN"
35,Nate Reuvers,F,"6' 11""",235 lbs,JR,"Lakeville, MN"
