number,name,position,height,weight,class,hometown
0,Coletrane Washington,G,"6' 4""",170 lbs,SO,"Sewickley, PA"
1,Kurk Lee,G,"5' 9""",150 lbs,SR,"Baltimore, MD"
2,Jarvis Doles,F,"6' 9""",215 lbs,JR,"Baltimore, MD"
4,Sam Green,F,"6' 6""",230 lbs,SR,"Bowie, MD"
5,Zach Walton,G,"6' 6""",205 lbs,SR,"Morton, WA"
11,Camren Wynter,G,"6' 2""",175 lbs,SO,"Hempstead, NY"
13,Tim Perry Jr.,F,"6' 10""",230 lbs,SO,"Cherry Hill, NJ"
15,Matey Juric,G,"5' 11""",193 lbs,SO,"Toronto, ON"
20,Julian Adams,G,"6' 1""",175 lbs,SR,"York, PA"
21,Mate Okros,F,"6' 6""",193 lbs,FR,"Budapest, Hungary"
23,T.J. Bickerstaff,F,"6' 9""",207 lbs,FR,"Atlanta, GA"
32,Tadas Kararinas,F,"6' 10""",210 lbs,JR,"Silute, Lithuania"
51,James Butler,F,"6' 8""",242 lbs,JR,"Fairfax Station, VA"
