number,name,position,height,weight,class,hometown
0,James Reese,G,"6' 4""",169 lbs,JR,"Eastover, SC"
1,Umoja Gibson,G,"6' 1""",168 lbs,SO,"Waco, TX"
2,Roosevelt Smart,G,"6' 3""",184 lbs,SR,"Chicago, IL"
3,Javion Hamlet,G,"6' 4""",191 lbs,JR,"Memphis, TN"
4,Jalen Jackson,G,"5' 11""",175 lbs,FR,"San Antonio, TX"
5,Abdul Mohamed,G,"6' 7""",190 lbs,JR,"Ottawa, ON"
10,Jahmiah Simmons,F,"6' 4""",210 lbs,JR,"St. Thomas, Virgin Islands"
11,JJ Murray,G,"6' 1""",175 lbs,JR,"Rowlett, TX"
13,Thomas Bell,F,"6' 6""",186 lbs,JR,"Cahokia, IL"
20,Karston Miller,G,"6' 3""",215 lbs,FR,"Buford, GA"
22,Larry Wise,G,"6' 5""",194 lbs,FR,"Waxahachie, TX"
23,Deng Geu,F,"6' 8""",201 lbs,SR,"Sioux Falls, SD"
24,Zachary Simmons,F,"6' 10""",235 lbs,JR,"Abilene, TX"
35,Shakeem Alcindor,F,"6' 8""",228 lbs,SO,"St. Croix, Virgin Islands"
55,DJ Draper,G,"6' 0""",172 lbs,SR,"Bedford, TX"
