number,name,position,height,weight,class,hometown
0,David Muoka,C,"6' 10""",210 lbs,FR,"Hong Kong, Hong Kong"
1,Kain Harris,F,"6' 4""",200 lbs,SR,"Chicago, IL"
2,Corey Nickerson,F,"6' 7""",190 lbs,FR,"Houston, TX"
3,Ellis Jefferson,G,"6' 0""",180 lbs,JR,"San Antonio, TX"
5,Avery Sullivan,F,"6' 8""",220 lbs,JR,"Pflugerville, TX"
10,Dylan Morrison,F,"6' 7""",180 lbs,JR,"Brampton, ON"
11,Anderson Kopp,G,"6' 5""",190 lbs,FR,"Houston, TX"
12,V.J. Holmes,G,"6' 4""",185 lbs,SR,"Jupiter, FL"
13,Davion Buster,G,"5' 10""",150 lbs,SO,"Austin, TX"
15,T.J. Atwood,G,"6' 6""",203 lbs,SR,"Beaumont, TX"
21,Ayaan Sohail,G,"6' 3""",185 lbs,FR,"El Paso, TX"
23,Jordan Wallace,F,"6' 8""",185 lbs,SO,"Missouri City, TX"
25,Anthony Cameron,F,"6' 8""",270 lbs,JR,"Chicago, IL"
