number,name,position,height,weight,class,hometown
0,Khalil Shabazz,G,"6' 1""",170 lbs,SO,"Seattle, WA"
1,Jamaree Bouyea,G,"6' 2""",155 lbs,JR,"Seaside, CA"
2,Justin Bieker,G,"6' 5""",170 lbs,FR,"Portland, OR"
3,Isaiah Hawthorne,F,"6' 8""",175 lbs,FR,"Tracy, CA"
5,Jimbo Lull,C,"7' 0""",252 lbs,SR,"Manhattan Beach, CA"
10,Josh Kunen,F,"6' 8""",200 lbs,FR,"Melbourne, VIC"
11,Remu Raitanen,F,"6' 9""",198 lbs,SR,"Helsinki, Finland"
12,Trevante Anderson,G,"6' 2""",185 lbs,SO,"Tacoma, WA"
14,Charles Minlend,G,"6' 4""",208 lbs,JR,"Concord, NC"
15,Damari Milstead,G,"6' 2""",190 lbs,JR,"Oakland, CA"
22,Dzmitry Ryuny,F,"6' 9""",200 lbs,SO,"Minsk, Belarus"
25,Jordan Ratinho,G,"6' 5""",210 lbs,SR,"Livermore, CA"
31,Jonas Visser,C,"6' 10""",223 lbs,FR,"Amsterdam, Netherlands"
34,Taavi Jurkatamm,F,"6' 9""",210 lbs,JR,"Tallin, Estonia"
45,Emmanuel Nwabueze,G,"6' 3""",210 lbs,FR,"San Francisco, CA"
