number,name,position,height,weight,class,hometown
0,Rajeir Jones,G,"6' 3""",190 lbs,FR,"Baltimore, MD"
1,Andrew Lewis,G,"6' 3""",180 lbs,JR,"Milwaukee, WI"
2,Leondre Townsen,G,"6' 5""",160 lbs,FR,"Chicago, IL"
3,Isaiah Lewis,G,"6' 1""",155 lbs,FR,"Romulus, MI"
4,Ke'Sean Davis,F,"6' 7""",210 lbs,JR,"Compton, CA"
5,Xavier Johnson,G,"5' 11""",160 lbs,JR,"Dallas, TX"
10,Amir Gholizadeh,F,"6' 6""",195 lbs,FR,"Toronto, ON"
11,Kalil Whitehead,F,"6' 5""",195 lbs,FR,"Detroit, MI"
12,Carlo Marble,F,"6' 5""",200 lbs,JR,"Des Moines, IA"
13,Christian Jacob,F,"6' 8""",230 lbs,SR,"Gary, IN"
15,Noah Bigirumwami,C,"6' 10""",210 lbs,SR,"Santa Clarita, CA"
22,Michael Johnson,G,"6' 1""",180 lbs,JR,"Chicago, IL"
23,Jace Colley,F,"6' 7""",200 lbs,JR,"Halifax, NS"
32,Eugene Witherspoon,F,"6' 8""",200 lbs,SR,"Chicago, IL"
35,Solomon Hunt,C,"6' 9""",272 lbs,JR,"Pomona, CA"
