number,name,position,height,weight,class,hometown
0,Terrell Williams Jr.,F,"6' 5""",200 lbs,FR,"Arlington, TX"
1,Ahsante Shivers,G,"6' 3""",205 lbs,JR,"Seat Pleasant, MD"
2,Damiree Burns,F,"6' 6""",200 lbs,FR,"New Orleans, LA"
3,Skyler Baggs,F,"6' 6""",200 lbs,JR,"Brunswick, GA"
4,Isaiah Rollins,G,"6' 3""",180 lbs,SO,"Opelousas, LA"
5,Jayden Saddler,G,"6' 0""",170 lbs,SO,"Aberdeen, MD"
10,Delor Johnson,G,"6' 3""",180 lbs,FR,"Houston, TX"
11,Montese Blake,G,"5' 11""",170 lbs,JR,"Atlanta, GA"
12,Darius Williams,F,"6' 9""",200 lbs,SR,"Newark, NJ"
13,Micah Bradford,G,"6' 1""",175 lbs,SR,"Bourbonnais, IL"
20,Lamarcus Lee,G,"6' 2""",185 lbs,JR,"Baton Rouge, LA"
21,Sam Mack,F,"6' 4""",200 lbs,JR,"Chicago, IL"
23,James Edwards,C,"6' 10""",200 lbs,JR,"Seattle, WA"
24,Osa Wilson,F,"6' 7""",225 lbs,JR,"Toronto, ON"
25,Brendon Brooks,G,"5' 9""",160 lbs,JR,"Dallas, TX"
30,Wilson Fields,G,"5' 9""",150 lbs,--,"Baton Rouge, LA"
35,Kirk Parker,C,"6' 7""",250 lbs,JR,"Vicksburg, MS"
40,Amel Kuljuhovic,C,"6' 10""",240 lbs,SR,"Waterloo, IA"
42,Nico Hardin,F,"6' 7""",210 lbs,FR,"Houston, TX"
