number,name,position,height,weight,class,hometown
0,Stanley Davis,G,"6' 5""",204 lbs,SR,"Chester, PA"
1,LaPri McCray-Pace,G,"6' 4""",218 lbs,JR,"Philadelphia, PA"
2,Isaiah Burke,G,"6' 1""",180 lbs,SO,"Bowie, MD"
3,Victor Curry,F,"6' 8""",215 lbs,SR,"Chicago, IL"
4,Kyson Rawls,G,"6' 1""",200 lbs,JR,"New Castle, DE"
5,Sherwyn Devonish-Prince Jr.,G,"6' 1""",192 lbs,SO,"Bladensburg, MD"
10,Victor Okafor,F,"6' 8""",230 lbs,JR,"Greenbelt, MD"
11,Malik Miller,G,"6' 4""",191 lbs,SO,"Washington, DC"
12,Thai're Vance,G,"6' 2""",188 lbs,FR,"Silver Spring, MD"
13,Troy Baxter Jr.,F,"6' 9""",200 lbs,JR,"Tallahassee, FL"
14,Mohamed Camara,G,"6' 5""",180 lbs,JR,"Baltimore, MD"
15,Lagio Grantsaan,F,"6' 8""",235 lbs,JR,"Utrecht, Netherlands"
20,Tahj-Malik Campbell,G,"6' 5""",180 lbs,FR,"Philadelphia, PA"
21,Peter Sorber,F,"6' 8""",260 lbs,FR,"Trenton, NJ"
22,Cameron Shaw,G,"6' 1""",185 lbs,FR,"Baltimore, MD"
24,Taron Oliver Jr.,F,"6' 10""",287 lbs,SR,"District Heights, MD"
25,Troy Holston,F,"6' 4""",197 lbs,JR,"Tampa, FL"
30,Ernest Jenkins,G,"6' 2""",160 lbs,FR,"Washington, DC"
31,Elijah Bowens,G,"5' 11""",160 lbs,SO,"Bowie, MD"
32,David Syfax Jr.,F,"6' 7""",225 lbs,SR,"Detroit, MI"
33,Stephon Fisher,F,"6' 9""",220 lbs,JR,"Washington, DC"
44,Jamar Brown,F,"6' 9""",250 lbs,JR,"Harlem, NY"
