number,name,position,height,weight,class,hometown
3,Tyrone Perry,G,"6' 1""",165 lbs,SO,"Apopka, FL"
4,Jay Vaughan,G,"5' 11""",166 lbs,SO,"Allentown, PA"
5,Isaac Suffren,G,"6' 4""",190 lbs,SO,"Charlotte, NC"
11,Justin Jaworski,G,"6' 2""",194 lbs,JR,"Schwenksville, PA"
13,Sean Good,F,"6' 10""",200 lbs,SO,"Camp Hill, PA"
14,Cal Reichwein,G,"6' 3""",217 lbs,SR,"Doylestown, PA"
20,E.J. Stephens,G,"6' 1""",173 lbs,JR,"Plantation, FL"
21,Alex Petrie,G,"6' 2""",185 lbs,JR,"Midlothian, VA"
23,Lukas Jarrett,F,"6' 8""",207 lbs,SR,"Northport, NY"
24,Kyle Stout,G,"6' 6""",205 lbs,SR,"Schnecksville, PA"
32,Michael Anekwe,F,"6' 6""",222 lbs,SO,"Lagos, Nigeria"
33,Leo O'Boyle,F,"6' 7""",203 lbs,FR,"Scranton, PA"
44,Dylan Hastings,F,"6' 8""",227 lbs,JR,"Quarryville, PA"
45,Neal Quinn,F,"7' 0""",265 lbs,FR,"Wyckoff, NJ"
54,Myles Cherry,F,"6' 8""",247 lbs,SR,"Newcastle, NSW"
