number,name,position,height,weight,class,hometown
0,Caleb Stone-Carrawell,G,"6' 7""",215 lbs,FR,"Concord, NC"
1,Jahmir Young,G,"6' 1""",185 lbs,FR,"Hyattsville, MD"
2,Seth Bennett,G,"6' 3""",185 lbs,FR,"Charlotte, NC"
3,Brice Williams,G,"6' 7""",215 lbs,FR,"Huntersville, NC"
5,Milos Supica,F,"6' 9""",230 lbs,JR,"Belgrade, Serbia"
10,Cooper Robb,G,"6' 1""",190 lbs,SO,"Georgetown, KY"
11,Bo Blight,F,"6' 7""",210 lbs,JR,"Charlotte, NC"
12,Malik Martin,G,"6' 6""",210 lbs,SO,"Staten Island, NY"
13,Jordan Shepherd,G,"6' 4""",185 lbs,JR,"Asheville, NC"
15,Amidou Bamba,F,"6' 9""",255 lbs,SR,"Toronto, ON"
22,Brandon Younger,G,"6' 7""",185 lbs,SO,"Marietta, GA"
25,Drew Edwards,G,"6' 4""",185 lbs,SR,"Perry Hall, MD"
30,Tyler Bertram,G,"6' 3""",185 lbs,FR,"Cooperstown, NY"
31,Anzac Rissetto,F,"6' 10""",265 lbs,FR,"Auckland, New Zealand"
35,Luka Vasic,G,"6' 8""",205 lbs,SO,"Pirot, Serbia"
