number,name,position,height,weight,class,hometown
2,Jared Savage,G,"6' 5""",205 lbs,SR,"Bowling Green, KY"
3,Jordan Rawls,G,"6' 1""",165 lbs,FR,"Chattanooga, TN"
4,Josh Anderson,G,"6' 6""",195 lbs,JR,"Baton Rouge, LA"
5,Camron Justice,G,"6' 3""",185 lbs,SR,"Hindman, KY"
10,Jeremiah Gambrell,G,"6' 2""",180 lbs,FR,"Houston, TX"
11,Taveion Hollingsworth,G,"6' 2""",165 lbs,JR,"Lexington, KY"
12,Jackson Harlan,G,"6' 3""",190 lbs,FR,"Albany, KY"
14,Matt Horton,F,"6' 11""",230 lbs,SR,"Tuscaloosa, AL"
15,Patrick Murphy,G,"6' 5""",180 lbs,JR,"Franklin, TN"
21,Kenny Cooper,G,"6' 0""",190 lbs,SR,"Nashville, TN"
22,Carson Williams,F,"6' 5""",230 lbs,JR,"Owenton, KY"
23,Charles Bassey,C,"6' 11""",230 lbs,SO,"Lagos, Nigeria"
50,Isaiah Cozart,F,"6' 7""",225 lbs,FR,"Richmond, KY"
NA,Evan Stack,C,--,--,--,--
