number,name,position,height,weight,class,hometown
0,Russell Jones,G,"5' 8""",175 lbs,FR,"Blythewood, SC"
1,Keondre Schumacher,G,"6' 0""",175 lbs,FR,"Normal, IL"
2,Tom Pupavac,C,"6' 10""",230 lbs,JR,"Geelong, VIC"
3,Micheal Anumba,G,"6' 4""",220 lbs,SO,"Reggio Emilia, Italy"
4,Adonis Arms,G,"6' 6""",185 lbs,JR,"Milwaukee, WI"
10,Donovan Belton,G,"6' 3""",185 lbs,SO,"Camden, SC"
11,Charles Falden,G,"6' 3""",200 lbs,JR,"Richmond, VA"
13,Hunter Hale,G,"6' 3""",185 lbs,JR,"Kalamazoo, MI"
20,Avery Davis,G,"6' 1""",--,SO,"Melrose, MA"
21,Jamal King,G,"6' 5""",230 lbs,FR,"Goldsboro, NC"
22,Kyle Zunic,G,"6' 2""",195 lbs,JR,"Wollongong, NSW"
23,Dreek Morgan,G,"6' 2""",--,SO,"Duncan, SC"
25,Josh Ferguson,F,"6' 8""",210 lbs,SR,"Miami, FL"
30,D.J. Burns,F,"6' 9""",260 lbs,FR,"Rock Hill, SC"
30,Raivis Scerbinskis,F,"6' 8""",215 lbs,SO,"Riga, Latvia"
32,Josh Corbin,G,"6' 3""",185 lbs,FR,"Gahanna, OH"
33,Chase Claxton,F,"6' 7""",180 lbs,FR,"Greenville, SC"
35,Keyshawn Hunter,G,"6' 3""",190 lbs,SO,"Charleston, SC"
40,Leon Goldsborough,F,"6' 4""",265 lbs,FR,"Chester, SC"
52,Chandler Vaudrin,G,"6' 7""",210 lbs,JR,"Uniontown, OH"
