number,name,position,height,weight,class,hometown
0,SK Shittu,F,"6' 9""",215 lbs,FR,"Rogers, AR"
1,Rylan Bergersen,G,"6' 6""",200 lbs,JR,"Boise, ID"
2,Lewis McDaniel,G,"6' 3""",180 lbs,FR,"Nashville, TN"
3,Aaron Weidenaar,F,"6' 7""",205 lbs,JR,"Bozeman, MT"
4,Khaleem Bennett,G,"6' 4""",200 lbs,FR,"Hamilton, ON"
5,Masai Olowokere,G,"6' 5""",190 lbs,FR,"New York, NY"
13,Eddy Kayouloud,G,"6' 7""",220 lbs,FR,"Paris, France"
14,Collin Cooper,G,"6' 2""",185 lbs,FR,"Fayetteville, AR"
15,Hayden Koval,C,"7' 0""",220 lbs,SO,"Prosper, TX"
21,Jonas Munson,C,"7' 0""",220 lbs,FR,"Alexandria, VA"
24,Jared Chatham,F,"6' 8""",185 lbs,SO,"Los Angeles, CA"
34,Jaxson Baker,G,"6' 7""",200 lbs,FR,"Phoenix, AZ"
35,Brandon Vanover,C,"7' 0""",250 lbs,SO,"Little Rock, AR"
55,DeAndre Jones,G,"5' 11""",160 lbs,SO,"Boise, ID"
