number,name,position,height,weight,class,hometown
0,Darius Days,F,"6' 6""",240 lbs,SO,"Raleigh, FL"
1,Javonte Smart,G,"6' 4""",205 lbs,SO,"Baton Rouge, LA"
2,Trendon Watford,F,"6' 9""",235 lbs,FR,"Birmingham, AL"
3,Parker Edwards,G,"6' 3""",190 lbs,SO,"Mandeville, LA"
4,Skylar Mays,G,"6' 4""",205 lbs,SR,"Baton Rouge, LA"
5,Emmitt Williams,F,"6' 6""",230 lbs,SO,"Fort Myers, FL"
10,James Bishop,G,"6' 2""",190 lbs,FR,"Baltimore, MD"
11,Charles Manning Jr.,G,"6' 5""",200 lbs,JR,"Riverhead, NY"
12,Marshall Graves,G,"6' 4""",195 lbs,SR,"Ponchatoula, LA"
14,Marlon Taylor,G,"6' 5""",210 lbs,SR,"Mount Vernon, NY"
15,Aundre Hyatt,F,"6' 4""",225 lbs,FR,"Bronx, NY"
20,Caleb Starks,G,"6' 3""",205 lbs,JR,"Lafayette, LA"
21,Courtese Cooper,F,"6' 9""",220 lbs,SO,"Elgin, IL"
