number,name,position,height,weight,class,hometown
0,Sedrick Altman,G,"6' 2""",180 lbs,FR,"Rialto, CA"
1,Robbie Skead,G,"6' 2""",180 lbs,SR,"Wyckoff, NJ"
2,Darryl Polk Jr.,G,"5' 9""",155 lbs,SO,"Long Beach, CA"
3,Michael Wexler,G,"5' 11""",175 lbs,SO,"Plymouth, MN"
4,Colbey Ross,G,"6' 1""",180 lbs,JR,"Aurora, CO"
5,Jade' Smith,G,"6' 4""",190 lbs,JR,"Oakland, CA"
10,Andre Ball,G,"6' 7""",190 lbs,SO,"Chino Hills, CA"
11,Keith Smith,G,"6' 6""",195 lbs,JR,"Seattle, WA"
14,Jay Yoon,G,"6' 4""",195 lbs,SO,"Arcadia, CA"
15,Kessler Edwards,F,"6' 8""",200 lbs,SO,"Rancho Cucamonga, CA"
20,Kameron Edwards,F,"6' 6""",230 lbs,SR,"Rancho Cucamonga, CA"
22,Majok Deng,G,"6' 5""",190 lbs,FR,"Tucson, AZ"
25,Everett Perrot,F,"6' 6""",215 lbs,FR,"Elk Grove, CA"
31,Jan Zidek,F,"6' 9""",230 lbs,FR,"Prague, Czech Republic"
33,Skylar Chavez,G,"6' 5""",185 lbs,JR,"Woodacre, CA"
34,Victor Ohia Obioha,C,"6' 9""",205 lbs,SO,"Owerri, Nigeria"
50,Jackson Stormo,C,"6' 8""",250 lbs,SO,"Santa Barbara, CA"
