number,name,position,height,weight,class,hometown
0,Alonzo Gaffney,F,"6' 9""",198 lbs,FR,"Cleveland, OH"
1,Luther Muhammad,G,"6' 3""",185 lbs,SO,"Newark, NJ"
2,Musa Jallow,G,"6' 5""",200 lbs,JR,"Bloomington, IN"
3,D.J. Carton,G,"6' 2""",190 lbs,FR,"Bettendorf, IA"
4,Duane Washington Jr.,G,"6' 3""",190 lbs,SO,"Grand Rapids, MI"
10,Justin Ahrens,F,"6' 5""",180 lbs,SO,"Versailles, OH"
13,CJ Walker,G,"6' 1""",195 lbs,JR,"Indianapolis, IN"
14,Justice Sueing,F,"6' 6""",210 lbs,JR,"Honolulu, HI"
15,Ibrahima Diallo,C,"6' 10""",220 lbs,FR,"Saly, Senegal"
24,Andre Wesson,F,"6' 6""",220 lbs,SR,"Westerville, OH"
25,Kyle Young,F,"6' 8""",205 lbs,JR,"Canton, OH"
32,E.J. Liddell,F,"6' 6""",236 lbs,FR,"Belleville, IL"
34,Kaleb Wesson,F,"6' 9""",270 lbs,JR,"Westerville, OH"
40,Danny Hummer,G,"6' 0""",175 lbs,SR,"Upper Arlington, OH"
42,Harrison Hookfin,F,"6' 5""",220 lbs,SO,"Lebanon, OH"
